Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_030873655.1	Primary Assembly	Un			JARPVW010000869.1	Chromosome			unplaced-scaffold	107255			scaffold_1057
GCA_030873655.1	Primary Assembly	Un			JARPVW010000870.1	Chromosome			unplaced-scaffold	107469			scaffold_1058
GCA_030873655.1	Primary Assembly	Un			JARPVW010000871.1	Chromosome			unplaced-scaffold	107185			scaffold_1059
GCA_030873655.1	Primary Assembly	Un			JARPVW010000872.1	Chromosome			unplaced-scaffold	107095			scaffold_1060
GCA_030873655.1	Primary Assembly	Un			JARPVW010000873.1	Chromosome			unplaced-scaffold	107090			scaffold_1061
GCA_030873655.1	Primary Assembly	Un			JARPVW010000874.1	Chromosome			unplaced-scaffold	107103			scaffold_1062
GCA_030873655.1	Primary Assembly	Un			JARPVW010000875.1	Chromosome			unplaced-scaffold	107087			scaffold_1063
GCA_030873655.1	Primary Assembly	Un			JARPVW010000876.1	Chromosome			unplaced-scaffold	107019			scaffold_1064
GCA_030873655.1	Primary Assembly	Un			JARPVW010000877.1	Chromosome			unplaced-scaffold	107502			scaffold_1065
GCA_030873655.1	Primary Assembly	Un			JARPVW010000878.1	Chromosome			unplaced-scaffold	106927			scaffold_1067
GCA_030873655.1	Primary Assembly	Un			JARPVW010000879.1	Chromosome			unplaced-scaffold	107435			scaffold_1068
GCA_030873655.1	Primary Assembly	Un			JARPVW010000880.1	Chromosome			unplaced-scaffold	106865			scaffold_1069
GCA_030873655.1	Primary Assembly	Un			JARPVW010000881.1	Chromosome			unplaced-scaffold	106818			scaffold_1070
GCA_030873655.1	Primary Assembly	Un			JARPVW010000882.1	Chromosome			unplaced-scaffold	106808			scaffold_1071
GCA_030873655.1	Primary Assembly	Un			JARPVW010000883.1	Chromosome			unplaced-scaffold	108049			scaffold_1072
GCA_030873655.1	Primary Assembly	Un			JARPVW010000884.1	Chromosome			unplaced-scaffold	106699			scaffold_1073
GCA_030873655.1	Primary Assembly	Un			JARPVW010000885.1	Chromosome			unplaced-scaffold	106767			scaffold_1074
GCA_030873655.1	Primary Assembly	Un			JARPVW010000886.1	Chromosome			unplaced-scaffold	107037			scaffold_1075
GCA_030873655.1	Primary Assembly	Un			JARPVW010000887.1	Chromosome			unplaced-scaffold	107187			scaffold_1076
GCA_030873655.1	Primary Assembly	Un			JARPVW010000888.1	Chromosome			unplaced-scaffold	106958			scaffold_1077
GCA_030873655.1	Primary Assembly	Un			JARPVW010000889.1	Chromosome			unplaced-scaffold	106472			scaffold_1078
GCA_030873655.1	Primary Assembly	Un			JARPVW010000890.1	Chromosome			unplaced-scaffold	106417			scaffold_1079
GCA_030873655.1	Primary Assembly	Un			JARPVW010000891.1	Chromosome			unplaced-scaffold	106320			scaffold_1080
GCA_030873655.1	Primary Assembly	Un			JARPVW010000892.1	Chromosome			unplaced-scaffold	106288			scaffold_1081
GCA_030873655.1	Primary Assembly	Un			JARPVW010000893.1	Chromosome			unplaced-scaffold	106779			scaffold_1082
GCA_030873655.1	Primary Assembly	Un			JARPVW010000894.1	Chromosome			unplaced-scaffold	106172			scaffold_1083
GCA_030873655.1	Primary Assembly	Un			JARPVW010000895.1	Chromosome			unplaced-scaffold	106108			scaffold_1084
GCA_030873655.1	Primary Assembly	Un			JARPVW010000896.1	Chromosome			unplaced-scaffold	106085			scaffold_1085
GCA_030873655.1	Primary Assembly	Un			JARPVW010000897.1	Chromosome			unplaced-scaffold	106071			scaffold_1086
GCA_030873655.1	Primary Assembly	Un			JARPVW010000898.1	Chromosome			unplaced-scaffold	106509			scaffold_1087
GCA_030873655.1	Primary Assembly	Un			JARPVW010000899.1	Chromosome			unplaced-scaffold	105886			scaffold_1088
GCA_030873655.1	Primary Assembly	Un			JARPVW010000900.1	Chromosome			unplaced-scaffold	105790			scaffold_1089
GCA_030873655.1	Primary Assembly	Un			JARPVW010000901.1	Chromosome			unplaced-scaffold	106126			scaffold_1090
GCA_030873655.1	Primary Assembly	Un			JARPVW010000902.1	Chromosome			unplaced-scaffold	106247			scaffold_1091
GCA_030873655.1	Primary Assembly	Un			JARPVW010000903.1	Chromosome			unplaced-scaffold	105738			scaffold_1092
GCA_030873655.1	Primary Assembly	Un			JARPVW010000904.1	Chromosome			unplaced-scaffold	105723			scaffold_1093
GCA_030873655.1	Primary Assembly	Un			JARPVW010000905.1	Chromosome			unplaced-scaffold	105712			scaffold_1094
GCA_030873655.1	Primary Assembly	Un			JARPVW010000906.1	Chromosome			unplaced-scaffold	105613			scaffold_1095
GCA_030873655.1	Primary Assembly	Un			JARPVW010000907.1	Chromosome			unplaced-scaffold	105910			scaffold_1096
GCA_030873655.1	Primary Assembly	Un			JARPVW010000908.1	Chromosome			unplaced-scaffold	105626			scaffold_1097
GCA_030873655.1	Primary Assembly	Un			JARPVW010000909.1	Chromosome			unplaced-scaffold	105503			scaffold_1098
GCA_030873655.1	Primary Assembly	Un			JARPVW010000910.1	Chromosome			unplaced-scaffold	105453			scaffold_1099
GCA_030873655.1	Primary Assembly	Un			JARPVW010000911.1	Chromosome			unplaced-scaffold	106078			scaffold_1100
GCA_030873655.1	Primary Assembly	Un			JARPVW010000912.1	Chromosome			unplaced-scaffold	105912			scaffold_1101
GCA_030873655.1	Primary Assembly	Un			JARPVW010000913.1	Chromosome			unplaced-scaffold	105396			scaffold_1102
GCA_030873655.1	Primary Assembly	Un			JARPVW010000914.1	Chromosome			unplaced-scaffold	105336			scaffold_1103
GCA_030873655.1	Primary Assembly	Un			JARPVW010000915.1	Chromosome			unplaced-scaffold	105265			scaffold_1104
GCA_030873655.1	Primary Assembly	Un			JARPVW010000916.1	Chromosome			unplaced-scaffold	105589			scaffold_1105
GCA_030873655.1	Primary Assembly	Un			JARPVW010000917.1	Chromosome			unplaced-scaffold	105202			scaffold_1106
GCA_030873655.1	Primary Assembly	Un			JARPVW010000918.1	Chromosome			unplaced-scaffold	105882			scaffold_1107
GCA_030873655.1	Primary Assembly	Un			JARPVW010000919.1	Chromosome			unplaced-scaffold	105582			scaffold_1108
GCA_030873655.1	Primary Assembly	Un			JARPVW010000920.1	Chromosome			unplaced-scaffold	104864			scaffold_1109
GCA_030873655.1	Primary Assembly	Un			JARPVW010000921.1	Chromosome			unplaced-scaffold	105531			scaffold_1110
GCA_030873655.1	Primary Assembly	Un			JARPVW010000922.1	Chromosome			unplaced-scaffold	104786			scaffold_1111
GCA_030873655.1	Primary Assembly	Un			JARPVW010000923.1	Chromosome			unplaced-scaffold	104747			scaffold_1112
GCA_030873655.1	Primary Assembly	Un			JARPVW010000924.1	Chromosome			unplaced-scaffold	104680			scaffold_1113
GCA_030873655.1	Primary Assembly	Un			JARPVW010000925.1	Chromosome			unplaced-scaffold	105671			scaffold_1114
GCA_030873655.1	Primary Assembly	Un			JARPVW010000926.1	Chromosome			unplaced-scaffold	104633			scaffold_1115
GCA_030873655.1	Primary Assembly	Un			JARPVW010000927.1	Chromosome			unplaced-scaffold	105079			scaffold_1117
GCA_030873655.1	Primary Assembly	Un			JARPVW010000928.1	Chromosome			unplaced-scaffold	104459			scaffold_1118
GCA_030873655.1	Primary Assembly	Un			JARPVW010000929.1	Chromosome			unplaced-scaffold	104400			scaffold_1119
GCA_030873655.1	Primary Assembly	Un			JARPVW010000930.1	Chromosome			unplaced-scaffold	104394			scaffold_1120
GCA_030873655.1	Primary Assembly	Un			JARPVW010000931.1	Chromosome			unplaced-scaffold	104991			scaffold_1121
GCA_030873655.1	Primary Assembly	Un			JARPVW010000932.1	Chromosome			unplaced-scaffold	104485			scaffold_1122
GCA_030873655.1	Primary Assembly	Un			JARPVW010000933.1	Chromosome			unplaced-scaffold	104307			scaffold_1123
GCA_030873655.1	Primary Assembly	Un			JARPVW010000934.1	Chromosome			unplaced-scaffold	104282			scaffold_1124
GCA_030873655.1	Primary Assembly	Un			JARPVW010000935.1	Chromosome			unplaced-scaffold	104607			scaffold_1125
GCA_030873655.1	Primary Assembly	Un			JARPVW010000936.1	Chromosome			unplaced-scaffold	104135			scaffold_1126
GCA_030873655.1	Primary Assembly	Un			JARPVW010000937.1	Chromosome			unplaced-scaffold	104138			scaffold_1127
GCA_030873655.1	Primary Assembly	Un			JARPVW010000938.1	Chromosome			unplaced-scaffold	104107			scaffold_1129
GCA_030873655.1	Primary Assembly	Un			JARPVW010000939.1	Chromosome			unplaced-scaffold	104935			scaffold_1130
GCA_030873655.1	Primary Assembly	Un			JARPVW010000940.1	Chromosome			unplaced-scaffold	104067			scaffold_1131
GCA_030873655.1	Primary Assembly	Un			JARPVW010000941.1	Chromosome			unplaced-scaffold	104052			scaffold_1132
GCA_030873655.1	Primary Assembly	Un			JARPVW010000942.1	Chromosome			unplaced-scaffold	103935			scaffold_1133
GCA_030873655.1	Primary Assembly	Un			JARPVW010000943.1	Chromosome			unplaced-scaffold	103919			scaffold_1134
GCA_030873655.1	Primary Assembly	Un			JARPVW010000944.1	Chromosome			unplaced-scaffold	104380			scaffold_1136
GCA_030873655.1	Primary Assembly	Un			JARPVW010000945.1	Chromosome			unplaced-scaffold	104490			scaffold_1137
GCA_030873655.1	Primary Assembly	Un			JARPVW010000946.1	Chromosome			unplaced-scaffold	103748			scaffold_1138
GCA_030873655.1	Primary Assembly	Un			JARPVW010000947.1	Chromosome			unplaced-scaffold	103724			scaffold_1139
GCA_030873655.1	Primary Assembly	Un			JARPVW010000948.1	Chromosome			unplaced-scaffold	103549			scaffold_1141
GCA_030873655.1	Primary Assembly	Un			JARPVW010000949.1	Chromosome			unplaced-scaffold	103496			scaffold_1142
GCA_030873655.1	Primary Assembly	Un			JARPVW010000950.1	Chromosome			unplaced-scaffold	103959			scaffold_1143
GCA_030873655.1	Primary Assembly	Un			JARPVW010000951.1	Chromosome			unplaced-scaffold	103310			scaffold_1145
GCA_030873655.1	Primary Assembly	Un			JARPVW010000952.1	Chromosome			unplaced-scaffold	103432			scaffold_1146
GCA_030873655.1	Primary Assembly	Un			JARPVW010000953.1	Chromosome			unplaced-scaffold	103308			scaffold_1147
GCA_030873655.1	Primary Assembly	Un			JARPVW010000954.1	Chromosome			unplaced-scaffold	103244			scaffold_1148
GCA_030873655.1	Primary Assembly	Un			JARPVW010000955.1	Chromosome			unplaced-scaffold	103092			scaffold_1149
GCA_030873655.1	Primary Assembly	Un			JARPVW010000956.1	Chromosome			unplaced-scaffold	103522			scaffold_1150
GCA_030873655.1	Primary Assembly	Un			JARPVW010000957.1	Chromosome			unplaced-scaffold	103550			scaffold_1151
GCA_030873655.1	Primary Assembly	Un			JARPVW010000958.1	Chromosome			unplaced-scaffold	102980			scaffold_1152
GCA_030873655.1	Primary Assembly	Un			JARPVW010000959.1	Chromosome			unplaced-scaffold	102903			scaffold_1153
GCA_030873655.1	Primary Assembly	Un			JARPVW010000960.1	Chromosome			unplaced-scaffold	102859			scaffold_1154
GCA_030873655.1	Primary Assembly	Un			JARPVW010000961.1	Chromosome			unplaced-scaffold	102855			scaffold_1155
GCA_030873655.1	Primary Assembly	Un			JARPVW010000962.1	Chromosome			unplaced-scaffold	102814			scaffold_1156
GCA_030873655.1	Primary Assembly	Un			JARPVW010000963.1	Chromosome			unplaced-scaffold	102834			scaffold_1157
GCA_030873655.1	Primary Assembly	Un			JARPVW010000964.1	Chromosome			unplaced-scaffold	103223			scaffold_1158
GCA_030873655.1	Primary Assembly	Un			JARPVW010000965.1	Chromosome			unplaced-scaffold	102658			scaffold_1159
GCA_030873655.1	Primary Assembly	Un			JARPVW010000966.1	Chromosome			unplaced-scaffold	102665			scaffold_1160
GCA_030873655.1	Primary Assembly	Un			JARPVW010000967.1	Chromosome			unplaced-scaffold	102698			scaffold_1161
GCA_030873655.1	Primary Assembly	Un			JARPVW010000968.1	Chromosome			unplaced-scaffold	102609			scaffold_1162
GCA_030873655.1	Primary Assembly	Un			JARPVW010000969.1	Chromosome			unplaced-scaffold	102589			scaffold_1163
GCA_030873655.1	Primary Assembly	Un			JARPVW010000970.1	Chromosome			unplaced-scaffold	102734			scaffold_1165
GCA_030873655.1	Primary Assembly	Un			JARPVW010000971.1	Chromosome			unplaced-scaffold	102477			scaffold_1166
GCA_030873655.1	Primary Assembly	Un			JARPVW010000972.1	Chromosome			unplaced-scaffold	102375			scaffold_1168
GCA_030873655.1	Primary Assembly	Un			JARPVW010000973.1	Chromosome			unplaced-scaffold	102715			scaffold_1169
GCA_030873655.1	Primary Assembly	Un			JARPVW010000974.1	Chromosome			unplaced-scaffold	102321			scaffold_1170
GCA_030873655.1	Primary Assembly	Un			JARPVW010000975.1	Chromosome			unplaced-scaffold	103005			scaffold_1171
GCA_030873655.1	Primary Assembly	Un			JARPVW010000976.1	Chromosome			unplaced-scaffold	102184			scaffold_1172
GCA_030873655.1	Primary Assembly	Un			JARPVW010000977.1	Chromosome			unplaced-scaffold	102138			scaffold_1173
GCA_030873655.1	Primary Assembly	Un			JARPVW010000978.1	Chromosome			unplaced-scaffold	102263			scaffold_1174
GCA_030873655.1	Primary Assembly	Un			JARPVW010000979.1	Chromosome			unplaced-scaffold	102084			scaffold_1175
GCA_030873655.1	Primary Assembly	Un			JARPVW010000980.1	Chromosome			unplaced-scaffold	101949			scaffold_1176
GCA_030873655.1	Primary Assembly	Un			JARPVW010000981.1	Chromosome			unplaced-scaffold	101934			scaffold_1177
GCA_030873655.1	Primary Assembly	Un			JARPVW010000982.1	Chromosome			unplaced-scaffold	101917			scaffold_1178
GCA_030873655.1	Primary Assembly	Un			JARPVW010000983.1	Chromosome			unplaced-scaffold	102107			scaffold_1179
GCA_030873655.1	Primary Assembly	Un			JARPVW010000984.1	Chromosome			unplaced-scaffold	101844			scaffold_1180
GCA_030873655.1	Primary Assembly	Un			JARPVW010000985.1	Chromosome			unplaced-scaffold	102902			scaffold_1181
GCA_030873655.1	Primary Assembly	Un			JARPVW010000986.1	Chromosome			unplaced-scaffold	101806			scaffold_1183
GCA_030873655.1	Primary Assembly	Un			JARPVW010000987.1	Chromosome			unplaced-scaffold	101798			scaffold_1184
GCA_030873655.1	Primary Assembly	Un			JARPVW010000988.1	Chromosome			unplaced-scaffold	101797			scaffold_1185
GCA_030873655.1	Primary Assembly	Un			JARPVW010000989.1	Chromosome			unplaced-scaffold	102504			scaffold_1186
GCA_030873655.1	Primary Assembly	Un			JARPVW010000990.1	Chromosome			unplaced-scaffold	102069			scaffold_1187
GCA_030873655.1	Primary Assembly	Un			JARPVW010000991.1	Chromosome			unplaced-scaffold	101889			scaffold_1188
GCA_030873655.1	Primary Assembly	Un			JARPVW010000992.1	Chromosome			unplaced-scaffold	101708			scaffold_1189
GCA_030873655.1	Primary Assembly	Un			JARPVW010000993.1	Chromosome			unplaced-scaffold	101634			scaffold_1190
GCA_030873655.1	Primary Assembly	Un			JARPVW010000994.1	Chromosome			unplaced-scaffold	101609			scaffold_1191
GCA_030873655.1	Primary Assembly	Un			JARPVW010000995.1	Chromosome			unplaced-scaffold	101599			scaffold_1192
GCA_030873655.1	Primary Assembly	Un			JARPVW010000996.1	Chromosome			unplaced-scaffold	101637			scaffold_1194
GCA_030873655.1	Primary Assembly	Un			JARPVW010000997.1	Chromosome			unplaced-scaffold	101529			scaffold_1195
GCA_030873655.1	Primary Assembly	Un			JARPVW010000998.1	Chromosome			unplaced-scaffold	101413			scaffold_1196
GCA_030873655.1	Primary Assembly	Un			JARPVW010000999.1	Chromosome			unplaced-scaffold	101552			scaffold_1197
GCA_030873655.1	Primary Assembly	Un			JARPVW010001000.1	Chromosome			unplaced-scaffold	101520			scaffold_1198
GCA_030873655.1	Primary Assembly	Un			JARPVW010001001.1	Chromosome			unplaced-scaffold	101314			scaffold_1199
GCA_030873655.1	Primary Assembly	Un			JARPVW010001002.1	Chromosome			unplaced-scaffold	101653			scaffold_1200
GCA_030873655.1	Primary Assembly	Un			JARPVW010001003.1	Chromosome			unplaced-scaffold	101806			scaffold_1202
GCA_030873655.1	Primary Assembly	Un			JARPVW010001004.1	Chromosome			unplaced-scaffold	101213			scaffold_1204
GCA_030873655.1	Primary Assembly	Un			JARPVW010001005.1	Chromosome			unplaced-scaffold	101133			scaffold_1205
GCA_030873655.1	Primary Assembly	Un			JARPVW010001006.1	Chromosome			unplaced-scaffold	101130			scaffold_1206
GCA_030873655.1	Primary Assembly	Un			JARPVW010001007.1	Chromosome			unplaced-scaffold	101754			scaffold_1207
GCA_030873655.1	Primary Assembly	Un			JARPVW010001008.1	Chromosome			unplaced-scaffold	101065			scaffold_1208
GCA_030873655.1	Primary Assembly	Un			JARPVW010001009.1	Chromosome			unplaced-scaffold	101170			scaffold_1209
GCA_030873655.1	Primary Assembly	Un			JARPVW010001010.1	Chromosome			unplaced-scaffold	100958			scaffold_1212
GCA_030873655.1	Primary Assembly	Un			JARPVW010001011.1	Chromosome			unplaced-scaffold	100840			scaffold_1213
GCA_030873655.1	Primary Assembly	Un			JARPVW010001012.1	Chromosome			unplaced-scaffold	100903			scaffold_1214
GCA_030873655.1	Primary Assembly	Un			JARPVW010001013.1	Chromosome			unplaced-scaffold	100776			scaffold_1215
GCA_030873655.1	Primary Assembly	Un			JARPVW010001014.1	Chromosome			unplaced-scaffold	100779			scaffold_1216
GCA_030873655.1	Primary Assembly	Un			JARPVW010001015.1	Chromosome			unplaced-scaffold	100752			scaffold_1217
GCA_030873655.1	Primary Assembly	Un			JARPVW010001016.1	Chromosome			unplaced-scaffold	101148			scaffold_1219
GCA_030873655.1	Primary Assembly	Un			JARPVW010001017.1	Chromosome			unplaced-scaffold	100727			scaffold_1220
GCA_030873655.1	Primary Assembly	Un			JARPVW010001018.1	Chromosome			unplaced-scaffold	100700			scaffold_1221
GCA_030873655.1	Primary Assembly	Un			JARPVW010001019.1	Chromosome			unplaced-scaffold	100681			scaffold_1222
GCA_030873655.1	Primary Assembly	Un			JARPVW010001020.1	Chromosome			unplaced-scaffold	100618			scaffold_1223
GCA_030873655.1	Primary Assembly	Un			JARPVW010001021.1	Chromosome			unplaced-scaffold	100596			scaffold_1224
GCA_030873655.1	Primary Assembly	Un			JARPVW010001022.1	Chromosome			unplaced-scaffold	100541			scaffold_1225
GCA_030873655.1	Primary Assembly	Un			JARPVW010001023.1	Chromosome			unplaced-scaffold	100538			scaffold_1226
GCA_030873655.1	Primary Assembly	Un			JARPVW010001024.1	Chromosome			unplaced-scaffold	100507			scaffold_1227
GCA_030873655.1	Primary Assembly	Un			JARPVW010001025.1	Chromosome			unplaced-scaffold	100451			scaffold_1228
GCA_030873655.1	Primary Assembly	Un			JARPVW010001026.1	Chromosome			unplaced-scaffold	100439			scaffold_1229
GCA_030873655.1	Primary Assembly	Un			JARPVW010001027.1	Chromosome			unplaced-scaffold	100439			scaffold_1230
GCA_030873655.1	Primary Assembly	Un			JARPVW010001028.1	Chromosome			unplaced-scaffold	100785			scaffold_1231
GCA_030873655.1	Primary Assembly	Un			JARPVW010001029.1	Chromosome			unplaced-scaffold	100670			scaffold_1232
GCA_030873655.1	Primary Assembly	Un			JARPVW010001030.1	Chromosome			unplaced-scaffold	100372			scaffold_1233
GCA_030873655.1	Primary Assembly	Un			JARPVW010001031.1	Chromosome			unplaced-scaffold	100289			scaffold_1235
GCA_030873655.1	Primary Assembly	Un			JARPVW010001032.1	Chromosome			unplaced-scaffold	100288			scaffold_1236
GCA_030873655.1	Primary Assembly	Un			JARPVW010001033.1	Chromosome			unplaced-scaffold	100281			scaffold_1237
GCA_030873655.1	Primary Assembly	Un			JARPVW010001034.1	Chromosome			unplaced-scaffold	100927			scaffold_1238
GCA_030873655.1	Primary Assembly	Un			JARPVW010001035.1	Chromosome			unplaced-scaffold	100417			scaffold_1239
GCA_030873655.1	Primary Assembly	Un			JARPVW010001036.1	Chromosome			unplaced-scaffold	100065			scaffold_1241
GCA_030873655.1	Primary Assembly	Un			JARPVW010001037.1	Chromosome			unplaced-scaffold	99994			scaffold_1242
GCA_030873655.1	Primary Assembly	Un			JARPVW010001038.1	Chromosome			unplaced-scaffold	100717			scaffold_1243
GCA_030873655.1	Primary Assembly	Un			JARPVW010001039.1	Chromosome			unplaced-scaffold	100005			scaffold_1244
GCA_030873655.1	Primary Assembly	Un			JARPVW010001040.1	Chromosome			unplaced-scaffold	99810			scaffold_1245
GCA_030873655.1	Primary Assembly	Un			JARPVW010001041.1	Chromosome			unplaced-scaffold	100325			scaffold_1247
GCA_030873655.1	Primary Assembly	Un			JARPVW010001042.1	Chromosome			unplaced-scaffold	100013			scaffold_1248
GCA_030873655.1	Primary Assembly	Un			JARPVW010001043.1	Chromosome			unplaced-scaffold	99686			scaffold_1249
GCA_030873655.1	Primary Assembly	Un			JARPVW010001044.1	Chromosome			unplaced-scaffold	99668			scaffold_1250
GCA_030873655.1	Primary Assembly	Un			JARPVW010001045.1	Chromosome			unplaced-scaffold	99627			scaffold_1251
GCA_030873655.1	Primary Assembly	Un			JARPVW010001046.1	Chromosome			unplaced-scaffold	99553			scaffold_1252
GCA_030873655.1	Primary Assembly	Un			JARPVW010001047.1	Chromosome			unplaced-scaffold	99501			scaffold_1253
GCA_030873655.1	Primary Assembly	Un			JARPVW010001048.1	Chromosome			unplaced-scaffold	99436			scaffold_1254
GCA_030873655.1	Primary Assembly	Un			JARPVW010001049.1	Chromosome			unplaced-scaffold	99342			scaffold_1255
GCA_030873655.1	Primary Assembly	Un			JARPVW010001050.1	Chromosome			unplaced-scaffold	99841			scaffold_1256
GCA_030873655.1	Primary Assembly	Un			JARPVW010001051.1	Chromosome			unplaced-scaffold	99251			scaffold_1257
GCA_030873655.1	Primary Assembly	Un			JARPVW010001052.1	Chromosome			unplaced-scaffold	99176			scaffold_1258
GCA_030873655.1	Primary Assembly	Un			JARPVW010001053.1	Chromosome			unplaced-scaffold	99159			scaffold_1259
GCA_030873655.1	Primary Assembly	Un			JARPVW010001054.1	Chromosome			unplaced-scaffold	99060			scaffold_1261
GCA_030873655.1	Primary Assembly	Un			JARPVW010001055.1	Chromosome			unplaced-scaffold	98918			scaffold_1262
GCA_030873655.1	Primary Assembly	Un			JARPVW010001056.1	Chromosome			unplaced-scaffold	98835			scaffold_1264
GCA_030873655.1	Primary Assembly	Un			JARPVW010001057.1	Chromosome			unplaced-scaffold	98762			scaffold_1265
GCA_030873655.1	Primary Assembly	Un			JARPVW010001058.1	Chromosome			unplaced-scaffold	98746			scaffold_1266
GCA_030873655.1	Primary Assembly	Un			JARPVW010001059.1	Chromosome			unplaced-scaffold	98800			scaffold_1267
GCA_030873655.1	Primary Assembly	Un			JARPVW010001060.1	Chromosome			unplaced-scaffold	98802			scaffold_1268
GCA_030873655.1	Primary Assembly	Un			JARPVW010001061.1	Chromosome			unplaced-scaffold	98403			scaffold_1269
GCA_030873655.1	Primary Assembly	Un			JARPVW010001062.1	Chromosome			unplaced-scaffold	99141			scaffold_1270
GCA_030873655.1	Primary Assembly	Un			JARPVW010001063.1	Chromosome			unplaced-scaffold	99219			scaffold_1271
GCA_030873655.1	Primary Assembly	Un			JARPVW010001064.1	Chromosome			unplaced-scaffold	98800			scaffold_1272
GCA_030873655.1	Primary Assembly	Un			JARPVW010001065.1	Chromosome			unplaced-scaffold	98224			scaffold_1273
GCA_030873655.1	Primary Assembly	Un			JARPVW010001066.1	Chromosome			unplaced-scaffold	98202			scaffold_1274
GCA_030873655.1	Primary Assembly	Un			JARPVW010001067.1	Chromosome			unplaced-scaffold	98351			scaffold_1276
GCA_030873655.1	Primary Assembly	Un			JARPVW010001068.1	Chromosome			unplaced-scaffold	98005			scaffold_1277
GCA_030873655.1	Primary Assembly	Un			JARPVW010001069.1	Chromosome			unplaced-scaffold	97958			scaffold_1278
GCA_030873655.1	Primary Assembly	Un			JARPVW010001070.1	Chromosome			unplaced-scaffold	97933			scaffold_1279
GCA_030873655.1	Primary Assembly	Un			JARPVW010001071.1	Chromosome			unplaced-scaffold	97878			scaffold_1280
GCA_030873655.1	Primary Assembly	Un			JARPVW010001072.1	Chromosome			unplaced-scaffold	99038			scaffold_1281
GCA_030873655.1	Primary Assembly	Un			JARPVW010001073.1	Chromosome			unplaced-scaffold	97824			scaffold_1282
GCA_030873655.1	Primary Assembly	Un			JARPVW010001074.1	Chromosome			unplaced-scaffold	97786			scaffold_1283
GCA_030873655.1	Primary Assembly	Un			JARPVW010001075.1	Chromosome			unplaced-scaffold	97884			scaffold_1284
GCA_030873655.1	Primary Assembly	Un			JARPVW010001076.1	Chromosome			unplaced-scaffold	98140			scaffold_1286
GCA_030873655.1	Primary Assembly	Un			JARPVW010001077.1	Chromosome			unplaced-scaffold	97644			scaffold_1287
GCA_030873655.1	Primary Assembly	Un			JARPVW010001078.1	Chromosome			unplaced-scaffold	97605			scaffold_1288
GCA_030873655.1	Primary Assembly	Un			JARPVW010001079.1	Chromosome			unplaced-scaffold	97554			scaffold_1289
GCA_030873655.1	Primary Assembly	Un			JARPVW010001080.1	Chromosome			unplaced-scaffold	97537			scaffold_1290
GCA_030873655.1	Primary Assembly	Un			JARPVW010001081.1	Chromosome			unplaced-scaffold	97607			scaffold_1292
GCA_030873655.1	Primary Assembly	Un			JARPVW010001082.1	Chromosome			unplaced-scaffold	97453			scaffold_1293
GCA_030873655.1	Primary Assembly	Un			JARPVW010001083.1	Chromosome			unplaced-scaffold	97430			scaffold_1294
GCA_030873655.1	Primary Assembly	Un			JARPVW010001084.1	Chromosome			unplaced-scaffold	97373			scaffold_1295
GCA_030873655.1	Primary Assembly	Un			JARPVW010001085.1	Chromosome			unplaced-scaffold	97570			scaffold_1296
GCA_030873655.1	Primary Assembly	Un			JARPVW010001086.1	Chromosome			unplaced-scaffold	97226			scaffold_1297
GCA_030873655.1	Primary Assembly	Un			JARPVW010001087.1	Chromosome			unplaced-scaffold	97070			scaffold_1298
GCA_030873655.1	Primary Assembly	Un			JARPVW010001088.1	Chromosome			unplaced-scaffold	97424			scaffold_1299
GCA_030873655.1	Primary Assembly	Un			JARPVW010001089.1	Chromosome			unplaced-scaffold	97011			scaffold_1300
GCA_030873655.1	Primary Assembly	Un			JARPVW010001090.1	Chromosome			unplaced-scaffold	96988			scaffold_1301
GCA_030873655.1	Primary Assembly	Un			JARPVW010001091.1	Chromosome			unplaced-scaffold	96828			scaffold_1302
GCA_030873655.1	Primary Assembly	Un			JARPVW010001092.1	Chromosome			unplaced-scaffold	96784			scaffold_1303
GCA_030873655.1	Primary Assembly	Un			JARPVW010001093.1	Chromosome			unplaced-scaffold	96696			scaffold_1304
GCA_030873655.1	Primary Assembly	Un			JARPVW010001094.1	Chromosome			unplaced-scaffold	96651			scaffold_1305
GCA_030873655.1	Primary Assembly	Un			JARPVW010001095.1	Chromosome			unplaced-scaffold	96605			scaffold_1306
GCA_030873655.1	Primary Assembly	Un			JARPVW010001096.1	Chromosome			unplaced-scaffold	97186			scaffold_1307
GCA_030873655.1	Primary Assembly	Un			JARPVW010001097.1	Chromosome			unplaced-scaffold	96531			scaffold_1309
GCA_030873655.1	Primary Assembly	Un			JARPVW010001098.1	Chromosome			unplaced-scaffold	97149			scaffold_1310
GCA_030873655.1	Primary Assembly	Un			JARPVW010001099.1	Chromosome			unplaced-scaffold	96479			scaffold_1311
GCA_030873655.1	Primary Assembly	Un			JARPVW010001100.1	Chromosome			unplaced-scaffold	96374			scaffold_1312
GCA_030873655.1	Primary Assembly	Un			JARPVW010001101.1	Chromosome			unplaced-scaffold	96337			scaffold_1313
GCA_030873655.1	Primary Assembly	Un			JARPVW010001102.1	Chromosome			unplaced-scaffold	96339			scaffold_1314
GCA_030873655.1	Primary Assembly	Un			JARPVW010001103.1	Chromosome			unplaced-scaffold	96290			scaffold_1315
