Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003698.1	Chromosome			unplaced-scaffold	13055			Scaffold_3698
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003699.1	Chromosome			unplaced-scaffold	21203			Scaffold_3699
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003700.1	Chromosome			unplaced-scaffold	29192			Scaffold_3700
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003701.1	Chromosome			unplaced-scaffold	16318			Scaffold_3701
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003702.1	Chromosome			unplaced-scaffold	22903			Scaffold_3702
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003703.1	Chromosome			unplaced-scaffold	19796			Scaffold_3703
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003704.1	Chromosome			unplaced-scaffold	25919			Scaffold_3704
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003705.1	Chromosome			unplaced-scaffold	34614			Scaffold_3705
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003706.1	Chromosome			unplaced-scaffold	30674			Scaffold_3706
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003707.1	Chromosome			unplaced-scaffold	22040			Scaffold_3707
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003708.1	Chromosome			unplaced-scaffold	23801			Scaffold_3708
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003709.1	Chromosome			unplaced-scaffold	13432			Scaffold_3709
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003710.1	Chromosome			unplaced-scaffold	6937			Scaffold_3710
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003711.1	Chromosome			unplaced-scaffold	28648			Scaffold_3711
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003712.1	Chromosome			unplaced-scaffold	12619			Scaffold_3712
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003713.1	Chromosome			unplaced-scaffold	18135			Scaffold_3713
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003714.1	Chromosome			unplaced-scaffold	33607			Scaffold_3714
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003715.1	Chromosome			unplaced-scaffold	9194			Scaffold_3715
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003716.1	Chromosome			unplaced-scaffold	21419			Scaffold_3716
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003717.1	Chromosome			unplaced-scaffold	22343			Scaffold_3717
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003718.1	Chromosome			unplaced-scaffold	24777			Scaffold_3718
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003719.1	Chromosome			unplaced-scaffold	15902			Scaffold_3719
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003720.1	Chromosome			unplaced-scaffold	11466			Scaffold_3720
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003721.1	Chromosome			unplaced-scaffold	19212			Scaffold_3721
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003722.1	Chromosome			unplaced-scaffold	29287			Scaffold_3722
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003723.1	Chromosome			unplaced-scaffold	6407			Scaffold_3723
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003724.1	Chromosome			unplaced-scaffold	13140			Scaffold_3724
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003725.1	Chromosome			unplaced-scaffold	57688			Scaffold_3725
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003726.1	Chromosome			unplaced-scaffold	24569			Scaffold_3726
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003727.1	Chromosome			unplaced-scaffold	11912			Scaffold_3727
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003728.1	Chromosome			unplaced-scaffold	16035			Scaffold_3728
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003729.1	Chromosome			unplaced-scaffold	29285			Scaffold_3729
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003730.1	Chromosome			unplaced-scaffold	18038			Scaffold_3730
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003731.1	Chromosome			unplaced-scaffold	17775			Scaffold_3731
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003732.1	Chromosome			unplaced-scaffold	10051			Scaffold_3732
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003733.1	Chromosome			unplaced-scaffold	12162			Scaffold_3733
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003734.1	Chromosome			unplaced-scaffold	43331			Scaffold_3734
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003735.1	Chromosome			unplaced-scaffold	19475			Scaffold_3735
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003736.1	Chromosome			unplaced-scaffold	11781			Scaffold_3736
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003737.1	Chromosome			unplaced-scaffold	34097			Scaffold_3737
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003738.1	Chromosome			unplaced-scaffold	17859			Scaffold_3738
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003739.1	Chromosome			unplaced-scaffold	10247			Scaffold_3739
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003740.1	Chromosome			unplaced-scaffold	26062			Scaffold_3740
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003741.1	Chromosome			unplaced-scaffold	42503			Scaffold_3741
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003742.1	Chromosome			unplaced-scaffold	21801			Scaffold_3742
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003743.1	Chromosome			unplaced-scaffold	38477			Scaffold_3743
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003744.1	Chromosome			unplaced-scaffold	8317			Scaffold_3744
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003745.1	Chromosome			unplaced-scaffold	4751			Scaffold_3745
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003746.1	Chromosome			unplaced-scaffold	46934			Scaffold_3746
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003747.1	Chromosome			unplaced-scaffold	19660			Scaffold_3747
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003748.1	Chromosome			unplaced-scaffold	9772			Scaffold_3748
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003749.1	Chromosome			unplaced-scaffold	26707			Scaffold_3749
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003750.1	Chromosome			unplaced-scaffold	21070			Scaffold_3750
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003751.1	Chromosome			unplaced-scaffold	14229			Scaffold_3751
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003752.1	Chromosome			unplaced-scaffold	46958			Scaffold_3752
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003753.1	Chromosome			unplaced-scaffold	16735			Scaffold_3753
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003754.1	Chromosome			unplaced-scaffold	31359			Scaffold_3754
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003755.1	Chromosome			unplaced-scaffold	30371			Scaffold_3755
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003756.1	Chromosome			unplaced-scaffold	16317			Scaffold_3756
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003757.1	Chromosome			unplaced-scaffold	13789			Scaffold_3757
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003758.1	Chromosome			unplaced-scaffold	24031			Scaffold_3758
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003759.1	Chromosome			unplaced-scaffold	64518			Scaffold_3759
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003760.1	Chromosome			unplaced-scaffold	29013			Scaffold_3760
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003761.1	Chromosome			unplaced-scaffold	15061			Scaffold_3761
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003762.1	Chromosome			unplaced-scaffold	13686			Scaffold_3762
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003763.1	Chromosome			unplaced-scaffold	10780			Scaffold_3763
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003764.1	Chromosome			unplaced-scaffold	17330			Scaffold_3764
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003765.1	Chromosome			unplaced-scaffold	12697			Scaffold_3765
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003766.1	Chromosome			unplaced-scaffold	23869			Scaffold_3766
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003767.1	Chromosome			unplaced-scaffold	16078			Scaffold_3767
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003768.1	Chromosome			unplaced-scaffold	9327			Scaffold_3768
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003769.1	Chromosome			unplaced-scaffold	13281			Scaffold_3769
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003770.1	Chromosome			unplaced-scaffold	41350			Scaffold_3770
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003771.1	Chromosome			unplaced-scaffold	24596			Scaffold_3771
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003772.1	Chromosome			unplaced-scaffold	13896			Scaffold_3772
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003773.1	Chromosome			unplaced-scaffold	33447			Scaffold_3773
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003774.1	Chromosome			unplaced-scaffold	16022			Scaffold_3774
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003775.1	Chromosome			unplaced-scaffold	18712			Scaffold_3775
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003776.1	Chromosome			unplaced-scaffold	25380			Scaffold_3776
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003777.1	Chromosome			unplaced-scaffold	15019			Scaffold_3777
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003778.1	Chromosome			unplaced-scaffold	15512			Scaffold_3778
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003779.1	Chromosome			unplaced-scaffold	31668			Scaffold_3779
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003780.1	Chromosome			unplaced-scaffold	26918			Scaffold_3780
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003781.1	Chromosome			unplaced-scaffold	13777			Scaffold_3781
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003782.1	Chromosome			unplaced-scaffold	25687			Scaffold_3782
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003783.1	Chromosome			unplaced-scaffold	17866			Scaffold_3783
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003784.1	Chromosome			unplaced-scaffold	32016			Scaffold_3784
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003785.1	Chromosome			unplaced-scaffold	13429			Scaffold_3785
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003786.1	Chromosome			unplaced-scaffold	8624			Scaffold_3786
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003787.1	Chromosome			unplaced-scaffold	18158			Scaffold_3787
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003788.1	Chromosome			unplaced-scaffold	13242			Scaffold_3788
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003789.1	Chromosome			unplaced-scaffold	25790			Scaffold_3789
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003790.1	Chromosome			unplaced-scaffold	49506			Scaffold_3790
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003791.1	Chromosome			unplaced-scaffold	8478			Scaffold_3791
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003792.1	Chromosome			unplaced-scaffold	9256			Scaffold_3792
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003793.1	Chromosome			unplaced-scaffold	12977			Scaffold_3793
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003794.1	Chromosome			unplaced-scaffold	7909			Scaffold_3794
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003795.1	Chromosome			unplaced-scaffold	13134			Scaffold_3795
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003796.1	Chromosome			unplaced-scaffold	81675			Scaffold_3796
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003797.1	Chromosome			unplaced-scaffold	10674			Scaffold_3797
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003798.1	Chromosome			unplaced-scaffold	8596			Scaffold_3798
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003799.1	Chromosome			unplaced-scaffold	24140			Scaffold_3799
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003800.1	Chromosome			unplaced-scaffold	21012			Scaffold_3800
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003801.1	Chromosome			unplaced-scaffold	31842			Scaffold_3801
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003802.1	Chromosome			unplaced-scaffold	26726			Scaffold_3802
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003803.1	Chromosome			unplaced-scaffold	10446			Scaffold_3803
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003804.1	Chromosome			unplaced-scaffold	26061			Scaffold_3804
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003805.1	Chromosome			unplaced-scaffold	21552			Scaffold_3805
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003806.1	Chromosome			unplaced-scaffold	8701			Scaffold_3806
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003807.1	Chromosome			unplaced-scaffold	10999			Scaffold_3807
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003808.1	Chromosome			unplaced-scaffold	11995			Scaffold_3808
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003809.1	Chromosome			unplaced-scaffold	13069			Scaffold_3809
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003810.1	Chromosome			unplaced-scaffold	18161			Scaffold_3810
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003811.1	Chromosome			unplaced-scaffold	13212			Scaffold_3811
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003812.1	Chromosome			unplaced-scaffold	18863			Scaffold_3812
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003813.1	Chromosome			unplaced-scaffold	17702			Scaffold_3813
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003814.1	Chromosome			unplaced-scaffold	4765			Scaffold_3814
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003815.1	Chromosome			unplaced-scaffold	9734			Scaffold_3815
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003816.1	Chromosome			unplaced-scaffold	37801			Scaffold_3816
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003817.1	Chromosome			unplaced-scaffold	19028			Scaffold_3817
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003818.1	Chromosome			unplaced-scaffold	16394			Scaffold_3818
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003819.1	Chromosome			unplaced-scaffold	8882			Scaffold_3819
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003820.1	Chromosome			unplaced-scaffold	13924			Scaffold_3820
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003821.1	Chromosome			unplaced-scaffold	11425			Scaffold_3821
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003822.1	Chromosome			unplaced-scaffold	26872			Scaffold_3822
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003823.1	Chromosome			unplaced-scaffold	29374			Scaffold_3823
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003824.1	Chromosome			unplaced-scaffold	29180			Scaffold_3824
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003825.1	Chromosome			unplaced-scaffold	22996			Scaffold_3825
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003826.1	Chromosome			unplaced-scaffold	16693			Scaffold_3826
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003827.1	Chromosome			unplaced-scaffold	35179			Scaffold_3827
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003828.1	Chromosome			unplaced-scaffold	26107			Scaffold_3828
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003829.1	Chromosome			unplaced-scaffold	10528			Scaffold_3829
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003830.1	Chromosome			unplaced-scaffold	23067			Scaffold_3830
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003831.1	Chromosome			unplaced-scaffold	13052			Scaffold_3831
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003832.1	Chromosome			unplaced-scaffold	10461			Scaffold_3832
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003833.1	Chromosome			unplaced-scaffold	16524			Scaffold_3833
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003834.1	Chromosome			unplaced-scaffold	8314			Scaffold_3834
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003835.1	Chromosome			unplaced-scaffold	18153			Scaffold_3835
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003836.1	Chromosome			unplaced-scaffold	9717			Scaffold_3836
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003837.1	Chromosome			unplaced-scaffold	12639			Scaffold_3837
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003838.1	Chromosome			unplaced-scaffold	17073			Scaffold_3838
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003839.1	Chromosome			unplaced-scaffold	20027			Scaffold_3839
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003840.1	Chromosome			unplaced-scaffold	17925			Scaffold_3840
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003841.1	Chromosome			unplaced-scaffold	15031			Scaffold_3841
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003842.1	Chromosome			unplaced-scaffold	22122			Scaffold_3842
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003843.1	Chromosome			unplaced-scaffold	14744			Scaffold_3843
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003844.1	Chromosome			unplaced-scaffold	18290			Scaffold_3844
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003845.1	Chromosome			unplaced-scaffold	29363			Scaffold_3845
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003846.1	Chromosome			unplaced-scaffold	17433			Scaffold_3846
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003847.1	Chromosome			unplaced-scaffold	38223			Scaffold_3847
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003848.1	Chromosome			unplaced-scaffold	20959			Scaffold_3848
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003849.1	Chromosome			unplaced-scaffold	8966			Scaffold_3849
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003850.1	Chromosome			unplaced-scaffold	24440			Scaffold_3850
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003851.1	Chromosome			unplaced-scaffold	9430			Scaffold_3851
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003852.1	Chromosome			unplaced-scaffold	23389			Scaffold_3852
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003853.1	Chromosome			unplaced-scaffold	6842			Scaffold_3853
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003854.1	Chromosome			unplaced-scaffold	11220			Scaffold_3854
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003855.1	Chromosome			unplaced-scaffold	20077			Scaffold_3855
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003856.1	Chromosome			unplaced-scaffold	4187			Scaffold_3856
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003857.1	Chromosome			unplaced-scaffold	35043			Scaffold_3857
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003858.1	Chromosome			unplaced-scaffold	17992			Scaffold_3858
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003859.1	Chromosome			unplaced-scaffold	49179			Scaffold_3859
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003860.1	Chromosome			unplaced-scaffold	16176			Scaffold_3860
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003861.1	Chromosome			unplaced-scaffold	20127			Scaffold_3861
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003862.1	Chromosome			unplaced-scaffold	29876			Scaffold_3862
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003863.1	Chromosome			unplaced-scaffold	57150			Scaffold_3863
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003864.1	Chromosome			unplaced-scaffold	16356			Scaffold_3864
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003865.1	Chromosome			unplaced-scaffold	20630			Scaffold_3865
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003866.1	Chromosome			unplaced-scaffold	21924			Scaffold_3866
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003867.1	Chromosome			unplaced-scaffold	26015			Scaffold_3867
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003868.1	Chromosome			unplaced-scaffold	16087			Scaffold_3868
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003869.1	Chromosome			unplaced-scaffold	13612			Scaffold_3869
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003870.1	Chromosome			unplaced-scaffold	20561			Scaffold_3870
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003871.1	Chromosome			unplaced-scaffold	36033			Scaffold_3871
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003872.1	Chromosome			unplaced-scaffold	26914			Scaffold_3872
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003873.1	Chromosome			unplaced-scaffold	35050			Scaffold_3873
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003874.1	Chromosome			unplaced-scaffold	8507			Scaffold_3874
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003875.1	Chromosome			unplaced-scaffold	22948			Scaffold_3875
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003876.1	Chromosome			unplaced-scaffold	14614			Scaffold_3876
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003877.1	Chromosome			unplaced-scaffold	6021			Scaffold_3877
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003878.1	Chromosome			unplaced-scaffold	29221			Scaffold_3878
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003879.1	Chromosome			unplaced-scaffold	5455			Scaffold_3879
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003880.1	Chromosome			unplaced-scaffold	9635			Scaffold_3880
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003881.1	Chromosome			unplaced-scaffold	18965			Scaffold_3881
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003882.1	Chromosome			unplaced-scaffold	16984			Scaffold_3882
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003883.1	Chromosome			unplaced-scaffold	9951			Scaffold_3883
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003884.1	Chromosome			unplaced-scaffold	15063			Scaffold_3884
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003885.1	Chromosome			unplaced-scaffold	7738			Scaffold_3885
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003886.1	Chromosome			unplaced-scaffold	15445			Scaffold_3886
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003887.1	Chromosome			unplaced-scaffold	13806			Scaffold_3887
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003888.1	Chromosome			unplaced-scaffold	24931			Scaffold_3888
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003889.1	Chromosome			unplaced-scaffold	9284			Scaffold_3889
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003890.1	Chromosome			unplaced-scaffold	15222			Scaffold_3890
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003891.1	Chromosome			unplaced-scaffold	35015			Scaffold_3891
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003892.1	Chromosome			unplaced-scaffold	15581			Scaffold_3892
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003893.1	Chromosome			unplaced-scaffold	15150			Scaffold_3893
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003894.1	Chromosome			unplaced-scaffold	18290			Scaffold_3894
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003895.1	Chromosome			unplaced-scaffold	20483			Scaffold_3895
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003896.1	Chromosome			unplaced-scaffold	24867			Scaffold_3896
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003897.1	Chromosome			unplaced-scaffold	7162			Scaffold_3897
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003898.1	Chromosome			unplaced-scaffold	23418			Scaffold_3898
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003899.1	Chromosome			unplaced-scaffold	10814			Scaffold_3899
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003900.1	Chromosome			unplaced-scaffold	11098			Scaffold_3900
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003901.1	Chromosome			unplaced-scaffold	12570			Scaffold_3901
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003902.1	Chromosome			unplaced-scaffold	8855			Scaffold_3902
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003903.1	Chromosome			unplaced-scaffold	13917			Scaffold_3903
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003904.1	Chromosome			unplaced-scaffold	15687			Scaffold_3904
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003905.1	Chromosome			unplaced-scaffold	10046			Scaffold_3905
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003906.1	Chromosome			unplaced-scaffold	7727			Scaffold_3906
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003907.1	Chromosome			unplaced-scaffold	32246			Scaffold_3907
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003908.1	Chromosome			unplaced-scaffold	25671			Scaffold_3908
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003909.1	Chromosome			unplaced-scaffold	17441			Scaffold_3909
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003910.1	Chromosome			unplaced-scaffold	27180			Scaffold_3910
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003911.1	Chromosome			unplaced-scaffold	26150			Scaffold_3911
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003912.1	Chromosome			unplaced-scaffold	12976			Scaffold_3912
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003913.1	Chromosome			unplaced-scaffold	35270			Scaffold_3913
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003914.1	Chromosome			unplaced-scaffold	7039			Scaffold_3914
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003915.1	Chromosome			unplaced-scaffold	22561			Scaffold_3915
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003916.1	Chromosome			unplaced-scaffold	975			Scaffold_3916
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003917.1	Chromosome			unplaced-scaffold	14600			Scaffold_3917
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003918.1	Chromosome			unplaced-scaffold	23542			Scaffold_3918
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003919.1	Chromosome			unplaced-scaffold	9788			Scaffold_3919
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003920.1	Chromosome			unplaced-scaffold	13513			Scaffold_3920
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003921.1	Chromosome			unplaced-scaffold	12709			Scaffold_3921
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003922.1	Chromosome			unplaced-scaffold	21675			Scaffold_3922
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003923.1	Chromosome			unplaced-scaffold	18871			Scaffold_3923
GCA_036785775.1	Primary Assembly	Un			JAZHSI010003924.1	Chromosome			unplaced-scaffold	14158			Scaffold_3924
