Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_003713205.1	Primary Assembly	Un			RHJT01001871.1	Chromosome		NW_020862347.1	unplaced-scaffold	13380			ScVebR1_1909;HRSCAF=2844
GCA_003713205.1	Primary Assembly	Un			RHJT01001872.1	Chromosome		NW_020862349.1	unplaced-scaffold	17012			ScVebR1_1910;HRSCAF=2845
GCA_003713205.1	Primary Assembly	Un			RHJT01001873.1	Chromosome		NW_020862350.1	unplaced-scaffold	20485			ScVebR1_1911;HRSCAF=2846
GCA_003713205.1	Primary Assembly	Un			RHJT01001874.1	Chromosome		NW_020862351.1	unplaced-scaffold	13958			ScVebR1_1912;HRSCAF=2847
GCA_003713205.1	Primary Assembly	Un			RHJT01001875.1	Chromosome		NW_020862352.1	unplaced-scaffold	23756			ScVebR1_1913;HRSCAF=2848
GCA_003713205.1	Primary Assembly	Un			RHJT01001876.1	Chromosome		NW_020862353.1	unplaced-scaffold	42223			ScVebR1_1914;HRSCAF=2849
GCA_003713205.1	Primary Assembly	Un			RHJT01001877.1	Chromosome		NW_020862354.1	unplaced-scaffold	59281			ScVebR1_1915;HRSCAF=2850
GCA_003713205.1	Primary Assembly	Un			RHJT01001878.1	Chromosome		NW_020862355.1	unplaced-scaffold	55530			ScVebR1_1916;HRSCAF=2851
GCA_003713205.1	Primary Assembly	Un			RHJT01001879.1	Chromosome		NW_020862356.1	unplaced-scaffold	73537			ScVebR1_1917;HRSCAF=2852
GCA_003713205.1	Primary Assembly	Un			RHJT01001880.1	Chromosome		NW_020862357.1	unplaced-scaffold	23435			ScVebR1_1918;HRSCAF=2854
GCA_003713205.1	Primary Assembly	Un			RHJT01001881.1	Chromosome		NW_020862358.1	unplaced-scaffold	20487			ScVebR1_1919;HRSCAF=2855
GCA_003713205.1	Primary Assembly	Un			RHJT01001882.1	Chromosome		NW_020862360.1	unplaced-scaffold	49341			ScVebR1_1920;HRSCAF=2856
GCA_003713205.1	Primary Assembly	Un			RHJT01001883.1	Chromosome		NW_020862361.1	unplaced-scaffold	9597			ScVebR1_1921;HRSCAF=2858
GCA_003713205.1	Primary Assembly	Un			RHJT01001884.1	Chromosome		NW_020862362.1	unplaced-scaffold	11854			ScVebR1_1922;HRSCAF=2859
GCA_003713205.1	Primary Assembly	Un			RHJT01001885.1	Chromosome		NW_020862363.1	unplaced-scaffold	14602			ScVebR1_1923;HRSCAF=2860
GCA_003713205.1	Primary Assembly	Un			RHJT01001886.1	Chromosome		NW_020862364.1	unplaced-scaffold	40929			ScVebR1_1924;HRSCAF=2861
GCA_003713205.1	Primary Assembly	Un			RHJT01001887.1	Chromosome		NW_020862365.1	unplaced-scaffold	36273			ScVebR1_1926;HRSCAF=2863
GCA_003713205.1	Primary Assembly	Un			RHJT01001888.1	Chromosome		NW_020862366.1	unplaced-scaffold	39001			ScVebR1_1927;HRSCAF=2864
GCA_003713205.1	Primary Assembly	Un			RHJT01001889.1	Chromosome		NW_020862367.1	unplaced-scaffold	18309			ScVebR1_1928;HRSCAF=2865
GCA_003713205.1	Primary Assembly	Un			RHJT01001890.1	Chromosome		NW_020862368.1	unplaced-scaffold	4637			ScVebR1_1929;HRSCAF=2866
GCA_003713205.1	Primary Assembly	Un			RHJT01001891.1	Chromosome		NW_020862370.1	unplaced-scaffold	24843			ScVebR1_1930;HRSCAF=2867
GCA_003713205.1	Primary Assembly	Un			RHJT01001892.1	Chromosome		NW_020862371.1	unplaced-scaffold	11622			ScVebR1_1931;HRSCAF=2868
GCA_003713205.1	Primary Assembly	Un			RHJT01001893.1	Chromosome		NW_020862372.1	unplaced-scaffold	11281			ScVebR1_1932;HRSCAF=2869
GCA_003713205.1	Primary Assembly	Un			RHJT01001894.1	Chromosome		NW_020862373.1	unplaced-scaffold	12842			ScVebR1_1933;HRSCAF=2871
GCA_003713205.1	Primary Assembly	Un			RHJT01001895.1	Chromosome		NW_020862374.1	unplaced-scaffold	32043			ScVebR1_1934;HRSCAF=2872
GCA_003713205.1	Primary Assembly	Un			RHJT01001896.1	Chromosome		NW_020862375.1	unplaced-scaffold	48093			ScVebR1_1935;HRSCAF=2874
GCA_003713205.1	Primary Assembly	Un			RHJT01001897.1	Chromosome		NW_020862376.1	unplaced-scaffold	34335			ScVebR1_1936;HRSCAF=2875
GCA_003713205.1	Primary Assembly	Un			RHJT01001898.1	Chromosome		NW_020862377.1	unplaced-scaffold	75743			ScVebR1_1937;HRSCAF=2876
GCA_003713205.1	Primary Assembly	Un			RHJT01001899.1	Chromosome		NW_020862378.1	unplaced-scaffold	34348			ScVebR1_1938;HRSCAF=2877
GCA_003713205.1	Primary Assembly	Un			RHJT01001900.1	Chromosome		NW_020862379.1	unplaced-scaffold	35538			ScVebR1_1939;HRSCAF=2878
GCA_003713205.1	Primary Assembly	Un			RHJT01001901.1	Chromosome		NW_020862381.1	unplaced-scaffold	16124			ScVebR1_1940;HRSCAF=2880
GCA_003713205.1	Primary Assembly	Un			RHJT01001902.1	Chromosome		NW_020862382.1	unplaced-scaffold	16836			ScVebR1_1941;HRSCAF=2881
GCA_003713205.1	Primary Assembly	Un			RHJT01001903.1	Chromosome		NW_020862383.1	unplaced-scaffold	30435			ScVebR1_1942;HRSCAF=2883
GCA_003713205.1	Primary Assembly	Un			RHJT01001904.1	Chromosome		NW_020862384.1	unplaced-scaffold	12018			ScVebR1_1943;HRSCAF=2885
GCA_003713205.1	Primary Assembly	Un			RHJT01001905.1	Chromosome		NW_020862385.1	unplaced-scaffold	8714			ScVebR1_1944;HRSCAF=2886
GCA_003713205.1	Primary Assembly	Un			RHJT01001906.1	Chromosome		NW_020862386.1	unplaced-scaffold	20947			ScVebR1_1945;HRSCAF=2887
GCA_003713205.1	Primary Assembly	Un			RHJT01001907.1	Chromosome		NW_020862387.1	unplaced-scaffold	31067			ScVebR1_1946;HRSCAF=2888
GCA_003713205.1	Primary Assembly	Un			RHJT01001908.1	Chromosome		NW_020862388.1	unplaced-scaffold	36413			ScVebR1_1947;HRSCAF=2889
GCA_003713205.1	Primary Assembly	Un			RHJT01001909.1	Chromosome		NW_020862389.1	unplaced-scaffold	7605			ScVebR1_1949;HRSCAF=2891
GCA_003713205.1	Primary Assembly	Un			RHJT01001910.1	Chromosome		NW_020862391.1	unplaced-scaffold	33087			ScVebR1_1950;HRSCAF=2893
GCA_003713205.1	Primary Assembly	Un			RHJT01001911.1	Chromosome		NW_020862392.1	unplaced-scaffold	25670			ScVebR1_1951;HRSCAF=2894
GCA_003713205.1	Primary Assembly	Un			RHJT01001912.1	Chromosome		NW_020862393.1	unplaced-scaffold	16532			ScVebR1_1952;HRSCAF=2895
GCA_003713205.1	Primary Assembly	Un			RHJT01001913.1	Chromosome		NW_020862394.1	unplaced-scaffold	20864			ScVebR1_1953;HRSCAF=2896
GCA_003713205.1	Primary Assembly	Un			RHJT01001914.1	Chromosome		NW_020862395.1	unplaced-scaffold	24366			ScVebR1_1954;HRSCAF=2897
GCA_003713205.1	Primary Assembly	Un			RHJT01001915.1	Chromosome		NW_020862396.1	unplaced-scaffold	21586			ScVebR1_1955;HRSCAF=2898
GCA_003713205.1	Primary Assembly	Un			RHJT01001916.1	Chromosome		NW_020862397.1	unplaced-scaffold	40626			ScVebR1_1956;HRSCAF=2899
GCA_003713205.1	Primary Assembly	Un			RHJT01001917.1	Chromosome		NW_020862398.1	unplaced-scaffold	25168			ScVebR1_1957;HRSCAF=2900
GCA_003713205.1	Primary Assembly	Un			RHJT01001918.1	Chromosome		NW_020862399.1	unplaced-scaffold	14435			ScVebR1_1958;HRSCAF=2901
GCA_003713205.1	Primary Assembly	Un			RHJT01001919.1	Chromosome		NW_020862400.1	unplaced-scaffold	13102			ScVebR1_1959;HRSCAF=2902
GCA_003713205.1	Primary Assembly	Un			RHJT01001920.1	Chromosome		NW_020862402.1	unplaced-scaffold	70529			ScVebR1_1960;HRSCAF=2903
GCA_003713205.1	Primary Assembly	Un			RHJT01001921.1	Chromosome		NW_020862403.1	unplaced-scaffold	46393			ScVebR1_1961;HRSCAF=2904
GCA_003713205.1	Primary Assembly	Un			RHJT01001922.1	Chromosome		NW_020862404.1	unplaced-scaffold	16214			ScVebR1_1962;HRSCAF=2905
GCA_003713205.1	Primary Assembly	Un			RHJT01001923.1	Chromosome		NW_020862405.1	unplaced-scaffold	17545			ScVebR1_1963;HRSCAF=2906
GCA_003713205.1	Primary Assembly	Un			RHJT01001924.1	Chromosome		NW_020862406.1	unplaced-scaffold	96840			ScVebR1_1964;HRSCAF=2907
GCA_003713205.1	Primary Assembly	Un			RHJT01001925.1	Chromosome		NW_020862407.1	unplaced-scaffold	19782			ScVebR1_1965;HRSCAF=2908
GCA_003713205.1	Primary Assembly	Un			RHJT01001926.1	Chromosome		NW_020862408.1	unplaced-scaffold	6599			ScVebR1_1966;HRSCAF=2909
GCA_003713205.1	Primary Assembly	Un			RHJT01001927.1	Chromosome		NW_020862409.1	unplaced-scaffold	24270			ScVebR1_1967;HRSCAF=2910
GCA_003713205.1	Primary Assembly	Un			RHJT01001928.1	Chromosome		NW_020862410.1	unplaced-scaffold	13917			ScVebR1_1968;HRSCAF=2911
GCA_003713205.1	Primary Assembly	Un			RHJT01001929.1	Chromosome		NW_020862411.1	unplaced-scaffold	40026			ScVebR1_1969;HRSCAF=2912
GCA_003713205.1	Primary Assembly	Un			RHJT01001930.1	Chromosome		NW_020862413.1	unplaced-scaffold	30380			ScVebR1_1970;HRSCAF=2913
GCA_003713205.1	Primary Assembly	Un			RHJT01001931.1	Chromosome		NW_020862414.1	unplaced-scaffold	29893			ScVebR1_1971;HRSCAF=2914
GCA_003713205.1	Primary Assembly	Un			RHJT01001932.1	Chromosome		NW_020862415.1	unplaced-scaffold	38498			ScVebR1_1972;HRSCAF=2916
GCA_003713205.1	Primary Assembly	Un			RHJT01001933.1	Chromosome		NW_020862416.1	unplaced-scaffold	52239			ScVebR1_1973;HRSCAF=2917
GCA_003713205.1	Primary Assembly	Un			RHJT01001934.1	Chromosome		NW_020862417.1	unplaced-scaffold	13830			ScVebR1_1974;HRSCAF=2918
GCA_003713205.1	Primary Assembly	Un			RHJT01001935.1	Chromosome		NW_020862418.1	unplaced-scaffold	12680			ScVebR1_1975;HRSCAF=2920
GCA_003713205.1	Primary Assembly	Un			RHJT01001936.1	Chromosome		NW_020862419.1	unplaced-scaffold	21591			ScVebR1_1976;HRSCAF=2921
GCA_003713205.1	Primary Assembly	Un			RHJT01001937.1	Chromosome		NW_020862420.1	unplaced-scaffold	9894			ScVebR1_1977;HRSCAF=2923
GCA_003713205.1	Primary Assembly	Un			RHJT01001938.1	Chromosome		NW_020862421.1	unplaced-scaffold	24901			ScVebR1_1978;HRSCAF=2924
GCA_003713205.1	Primary Assembly	Un			RHJT01001939.1	Chromosome		NW_020862422.1	unplaced-scaffold	16297			ScVebR1_1979;HRSCAF=2925
GCA_003713205.1	Primary Assembly	Un			RHJT01001940.1	Chromosome		NW_020862424.1	unplaced-scaffold	25015			ScVebR1_1980;HRSCAF=2926
GCA_003713205.1	Primary Assembly	Un			RHJT01001941.1	Chromosome		NW_020862425.1	unplaced-scaffold	18488			ScVebR1_1981;HRSCAF=2927
GCA_003713205.1	Primary Assembly	Un			RHJT01001942.1	Chromosome		NW_020862426.1	unplaced-scaffold	55942			ScVebR1_1982;HRSCAF=2928
GCA_003713205.1	Primary Assembly	Un			RHJT01001943.1	Chromosome		NW_020862427.1	unplaced-scaffold	23994			ScVebR1_1983;HRSCAF=2929
GCA_003713205.1	Primary Assembly	Un			RHJT01001944.1	Chromosome		NW_020862428.1	unplaced-scaffold	35052			ScVebR1_1984;HRSCAF=2930
GCA_003713205.1	Primary Assembly	Un			RHJT01001945.1	Chromosome		NW_020862429.1	unplaced-scaffold	17039			ScVebR1_1985;HRSCAF=2931
GCA_003713205.1	Primary Assembly	Un			RHJT01001946.1	Chromosome		NW_020862430.1	unplaced-scaffold	67168			ScVebR1_1986;HRSCAF=2932
GCA_003713205.1	Primary Assembly	Un			RHJT01001947.1	Chromosome		NW_020862431.1	unplaced-scaffold	10448			ScVebR1_1987;HRSCAF=2933
GCA_003713205.1	Primary Assembly	Un			RHJT01001948.1	Chromosome		NW_020862432.1	unplaced-scaffold	23823			ScVebR1_1988;HRSCAF=2934
GCA_003713205.1	Primary Assembly	Un			RHJT01001949.1	Chromosome		NW_020862433.1	unplaced-scaffold	15310			ScVebR1_1989;HRSCAF=2935
GCA_003713205.1	Primary Assembly	Un			RHJT01001950.1	Chromosome		NW_020862435.1	unplaced-scaffold	29767			ScVebR1_1990;HRSCAF=2936
GCA_003713205.1	Primary Assembly	Un			RHJT01001951.1	Chromosome		NW_020862436.1	unplaced-scaffold	50946			ScVebR1_1991;HRSCAF=2937
GCA_003713205.1	Primary Assembly	Un			RHJT01001952.1	Chromosome		NW_020862437.1	unplaced-scaffold	28046			ScVebR1_1992;HRSCAF=2938
GCA_003713205.1	Primary Assembly	Un			RHJT01001953.1	Chromosome		NW_020862438.1	unplaced-scaffold	61330			ScVebR1_1993;HRSCAF=2939
GCA_003713205.1	Primary Assembly	Un			RHJT01001954.1	Chromosome		NW_020862439.1	unplaced-scaffold	21338			ScVebR1_1994;HRSCAF=2940
GCA_003713205.1	Primary Assembly	Un			RHJT01001955.1	Chromosome		NW_020862440.1	unplaced-scaffold	59105			ScVebR1_1995;HRSCAF=2942
GCA_003713205.1	Primary Assembly	Un			RHJT01001956.1	Chromosome		NW_020862441.1	unplaced-scaffold	20073			ScVebR1_1996;HRSCAF=2943
GCA_003713205.1	Primary Assembly	Un			RHJT01001957.1	Chromosome		NW_020862442.1	unplaced-scaffold	20194			ScVebR1_1997;HRSCAF=2944
GCA_003713205.1	Primary Assembly	Un			RHJT01001958.1	Chromosome		NW_020862443.1	unplaced-scaffold	4442			ScVebR1_1998;HRSCAF=2945
GCA_003713205.1	Primary Assembly	Un			RHJT01001959.1	Chromosome		NW_020862444.1	unplaced-scaffold	24147			ScVebR1_1999;HRSCAF=2946
GCA_003713205.1	Primary Assembly	Un			RHJT01001960.1	Chromosome		NW_020862448.1	unplaced-scaffold	62026			ScVebR1_2000;HRSCAF=2947
GCA_003713205.1	Primary Assembly	Un			RHJT01001961.1	Chromosome		NW_020862449.1	unplaced-scaffold	44780			ScVebR1_2001;HRSCAF=2948
GCA_003713205.1	Primary Assembly	Un			RHJT01001962.1	Chromosome		NW_020862450.1	unplaced-scaffold	57790			ScVebR1_2002;HRSCAF=2949
GCA_003713205.1	Primary Assembly	Un			RHJT01001963.1	Chromosome		NW_020862451.1	unplaced-scaffold	15122			ScVebR1_2003;HRSCAF=2950
GCA_003713205.1	Primary Assembly	Un			RHJT01001964.1	Chromosome		NW_020862452.1	unplaced-scaffold	16763			ScVebR1_2004;HRSCAF=2951
GCA_003713205.1	Primary Assembly	Un			RHJT01001965.1	Chromosome		NW_020862453.1	unplaced-scaffold	27460			ScVebR1_2005;HRSCAF=2952
GCA_003713205.1	Primary Assembly	Un			RHJT01001966.1	Chromosome		NW_020862454.1	unplaced-scaffold	25190			ScVebR1_2006;HRSCAF=2953
GCA_003713205.1	Primary Assembly	Un			RHJT01001967.1	Chromosome		NW_020862455.1	unplaced-scaffold	13814			ScVebR1_2007;HRSCAF=2955
GCA_003713205.1	Primary Assembly	Un			RHJT01001968.1	Chromosome		NW_020862456.1	unplaced-scaffold	18785			ScVebR1_2008;HRSCAF=2956
GCA_003713205.1	Primary Assembly	Un			RHJT01001969.1	Chromosome		NW_020862457.1	unplaced-scaffold	23617			ScVebR1_2009;HRSCAF=2958
GCA_003713205.1	Primary Assembly	Un			RHJT01001970.1	Chromosome		NW_020862459.1	unplaced-scaffold	32960			ScVebR1_2010;HRSCAF=2960
GCA_003713205.1	Primary Assembly	Un			RHJT01001971.1	Chromosome		NW_020862460.1	unplaced-scaffold	13943			ScVebR1_2011;HRSCAF=2961
GCA_003713205.1	Primary Assembly	Un			RHJT01001972.1	Chromosome		NW_020862461.1	unplaced-scaffold	13678			ScVebR1_2012;HRSCAF=2962
GCA_003713205.1	Primary Assembly	Un			RHJT01001973.1	Chromosome		NW_020862462.1	unplaced-scaffold	4002			ScVebR1_2013;HRSCAF=2963
GCA_003713205.1	Primary Assembly	Un			RHJT01001974.1	Chromosome		NW_020862463.1	unplaced-scaffold	15001			ScVebR1_2014;HRSCAF=2964
GCA_003713205.1	Primary Assembly	Un			RHJT01001975.1	Chromosome		NW_020862464.1	unplaced-scaffold	23831			ScVebR1_2015;HRSCAF=2965
GCA_003713205.1	Primary Assembly	Un			RHJT01001976.1	Chromosome		NW_020862465.1	unplaced-scaffold	21167			ScVebR1_2016;HRSCAF=2967
GCA_003713205.1	Primary Assembly	Un			RHJT01001977.1	Chromosome		NW_020862466.1	unplaced-scaffold	16924			ScVebR1_2017;HRSCAF=2969
GCA_003713205.1	Primary Assembly	Un			RHJT01001978.1	Chromosome		NW_020862467.1	unplaced-scaffold	65154			ScVebR1_2018;HRSCAF=2970
GCA_003713205.1	Primary Assembly	Un			RHJT01001979.1	Chromosome		NW_020862468.1	unplaced-scaffold	15926			ScVebR1_2019;HRSCAF=2971
GCA_003713205.1	Primary Assembly	Un			RHJT01001980.1	Chromosome		NW_020862470.1	unplaced-scaffold	25862			ScVebR1_2020;HRSCAF=2972
GCA_003713205.1	Primary Assembly	Un			RHJT01001981.1	Chromosome		NW_020862471.1	unplaced-scaffold	80364			ScVebR1_2021;HRSCAF=2974
GCA_003713205.1	Primary Assembly	Un			RHJT01001982.1	Chromosome		NW_020862472.1	unplaced-scaffold	92766			ScVebR1_2022;HRSCAF=2975
GCA_003713205.1	Primary Assembly	Un			RHJT01001983.1	Chromosome		NW_020862473.1	unplaced-scaffold	30873			ScVebR1_2023;HRSCAF=2976
GCA_003713205.1	Primary Assembly	Un			RHJT01001984.1	Chromosome		NW_020862474.1	unplaced-scaffold	71191			ScVebR1_2024;HRSCAF=2977
GCA_003713205.1	Primary Assembly	Un			RHJT01001985.1	Chromosome		NW_020862475.1	unplaced-scaffold	45416			ScVebR1_2025;HRSCAF=2978
GCA_003713205.1	Primary Assembly	Un			RHJT01001986.1	Chromosome		NW_020862476.1	unplaced-scaffold	5029			ScVebR1_2026;HRSCAF=2979
GCA_003713205.1	Primary Assembly	Un			RHJT01001987.1	Chromosome		NW_020862477.1	unplaced-scaffold	27460			ScVebR1_2027;HRSCAF=2980
GCA_003713205.1	Primary Assembly	Un			RHJT01001988.1	Chromosome		NW_020862478.1	unplaced-scaffold	30441			ScVebR1_2028;HRSCAF=2982
GCA_003713205.1	Primary Assembly	Un			RHJT01001989.1	Chromosome		NW_020862479.1	unplaced-scaffold	25162			ScVebR1_2029;HRSCAF=2984
GCA_003713205.1	Primary Assembly	Un			RHJT01001990.1	Chromosome		NW_020862481.1	unplaced-scaffold	53050			ScVebR1_2030;HRSCAF=2988
GCA_003713205.1	Primary Assembly	Un			RHJT01001991.1	Chromosome		NW_020862482.1	unplaced-scaffold	28871			ScVebR1_2031;HRSCAF=2989
GCA_003713205.1	Primary Assembly	Un			RHJT01001992.1	Chromosome		NW_020862483.1	unplaced-scaffold	57111			ScVebR1_2032;HRSCAF=2990
GCA_003713205.1	Primary Assembly	Un			RHJT01001993.1	Chromosome		NW_020862484.1	unplaced-scaffold	9095			ScVebR1_2033;HRSCAF=2991
GCA_003713205.1	Primary Assembly	Un			RHJT01001994.1	Chromosome		NW_020862485.1	unplaced-scaffold	51587			ScVebR1_2034;HRSCAF=2992
GCA_003713205.1	Primary Assembly	Un			RHJT01001995.1	Chromosome		NW_020862486.1	unplaced-scaffold	31397			ScVebR1_2035;HRSCAF=2994
GCA_003713205.1	Primary Assembly	Un			RHJT01001996.1	Chromosome		NW_020862487.1	unplaced-scaffold	20997			ScVebR1_2036;HRSCAF=2995
GCA_003713205.1	Primary Assembly	Un			RHJT01001997.1	Chromosome		NW_020862488.1	unplaced-scaffold	24590			ScVebR1_2037;HRSCAF=2996
GCA_003713205.1	Primary Assembly	Un			RHJT01001998.1	Chromosome		NW_020862489.1	unplaced-scaffold	25153			ScVebR1_2038;HRSCAF=2997
GCA_003713205.1	Primary Assembly	Un			RHJT01001999.1	Chromosome		NW_020862490.1	unplaced-scaffold	42047			ScVebR1_2039;HRSCAF=2998
GCA_003713205.1	Primary Assembly	Un			RHJT01002000.1	Chromosome		NW_020862492.1	unplaced-scaffold	21816			ScVebR1_2040;HRSCAF=2999
GCA_003713205.1	Primary Assembly	Un			RHJT01002001.1	Chromosome		NW_020862493.1	unplaced-scaffold	25842			ScVebR1_2041;HRSCAF=3000
GCA_003713205.1	Primary Assembly	Un			RHJT01002002.1	Chromosome		NW_020862494.1	unplaced-scaffold	8562			ScVebR1_2042;HRSCAF=3001
GCA_003713205.1	Primary Assembly	Un			RHJT01002003.1	Chromosome		NW_020862495.1	unplaced-scaffold	51484			ScVebR1_2043;HRSCAF=3002
GCA_003713205.1	Primary Assembly	Un			RHJT01002004.1	Chromosome		NW_020862496.1	unplaced-scaffold	18767			ScVebR1_2044;HRSCAF=3003
GCA_003713205.1	Primary Assembly	Un			RHJT01002005.1	Chromosome		NW_020862497.1	unplaced-scaffold	24317			ScVebR1_2045;HRSCAF=3005
GCA_003713205.1	Primary Assembly	Un			RHJT01002006.1	Chromosome		NW_020862498.1	unplaced-scaffold	18365			ScVebR1_2046;HRSCAF=3006
GCA_003713205.1	Primary Assembly	Un			RHJT01002007.1	Chromosome		NW_020862499.1	unplaced-scaffold	28887			ScVebR1_2047;HRSCAF=3007
GCA_003713205.1	Primary Assembly	Un			RHJT01002008.1	Chromosome		NW_020862500.1	unplaced-scaffold	37237			ScVebR1_2048;HRSCAF=3008
GCA_003713205.1	Primary Assembly	Un			RHJT01002009.1	Chromosome		NW_020862501.1	unplaced-scaffold	21775			ScVebR1_2049;HRSCAF=3009
GCA_003713205.1	Primary Assembly	Un			RHJT01002010.1	Chromosome		NW_020862503.1	unplaced-scaffold	18232			ScVebR1_2050;HRSCAF=3011
GCA_003713205.1	Primary Assembly	Un			RHJT01002011.1	Chromosome		NW_020862504.1	unplaced-scaffold	42164			ScVebR1_2051;HRSCAF=3012
GCA_003713205.1	Primary Assembly	Un			RHJT01002012.1	Chromosome		NW_020862505.1	unplaced-scaffold	32977			ScVebR1_2052;HRSCAF=3013
GCA_003713205.1	Primary Assembly	Un			RHJT01002013.1	Chromosome		NW_020862506.1	unplaced-scaffold	26195			ScVebR1_2053;HRSCAF=3014
GCA_003713205.1	Primary Assembly	Un			RHJT01002014.1	Chromosome		NW_020862507.1	unplaced-scaffold	18347			ScVebR1_2054;HRSCAF=3015
GCA_003713205.1	Primary Assembly	Un			RHJT01002015.1	Chromosome		NW_020862508.1	unplaced-scaffold	16803			ScVebR1_2055;HRSCAF=3016
GCA_003713205.1	Primary Assembly	Un			RHJT01002016.1	Chromosome		NW_020862509.1	unplaced-scaffold	17924			ScVebR1_2056;HRSCAF=3017
GCA_003713205.1	Primary Assembly	Un			RHJT01002017.1	Chromosome		NW_020862510.1	unplaced-scaffold	14780			ScVebR1_2057;HRSCAF=3018
GCA_003713205.1	Primary Assembly	Un			RHJT01002018.1	Chromosome		NW_020862511.1	unplaced-scaffold	15324			ScVebR1_2058;HRSCAF=3019
GCA_003713205.1	Primary Assembly	Un			RHJT01002019.1	Chromosome		NW_020862512.1	unplaced-scaffold	14009			ScVebR1_2059;HRSCAF=3020
GCA_003713205.1	Primary Assembly	Un			RHJT01002020.1	Chromosome		NW_020862514.1	unplaced-scaffold	29030			ScVebR1_2060;HRSCAF=3021
GCA_003713205.1	Primary Assembly	Un			RHJT01002021.1	Chromosome		NW_020862515.1	unplaced-scaffold	17622			ScVebR1_2062;HRSCAF=3023
GCA_003713205.1	Primary Assembly	Un			RHJT01002022.1	Chromosome		NW_020862516.1	unplaced-scaffold	19245			ScVebR1_2063;HRSCAF=3024
GCA_003713205.1	Primary Assembly	Un			RHJT01002023.1	Chromosome		NW_020862517.1	unplaced-scaffold	34057			ScVebR1_2064;HRSCAF=3025
GCA_003713205.1	Primary Assembly	Un			RHJT01002024.1	Chromosome		NW_020862518.1	unplaced-scaffold	44126			ScVebR1_2065;HRSCAF=3026
GCA_003713205.1	Primary Assembly	Un			RHJT01002025.1	Chromosome		NW_020862519.1	unplaced-scaffold	9162			ScVebR1_2066;HRSCAF=3027
GCA_003713205.1	Primary Assembly	Un			RHJT01002026.1	Chromosome		NW_020862520.1	unplaced-scaffold	16463			ScVebR1_2067;HRSCAF=3028
GCA_003713205.1	Primary Assembly	Un			RHJT01002027.1	Chromosome		NW_020862521.1	unplaced-scaffold	23520			ScVebR1_2068;HRSCAF=3029
GCA_003713205.1	Primary Assembly	Un			RHJT01002028.1	Chromosome		NW_020862522.1	unplaced-scaffold	20835			ScVebR1_2069;HRSCAF=3030
GCA_003713205.1	Primary Assembly	Un			RHJT01002029.1	Chromosome		NW_020862524.1	unplaced-scaffold	174832			ScVebR1_2070;HRSCAF=3032
GCA_003713205.1	Primary Assembly	Un			RHJT01002030.1	Chromosome		NW_020862525.1	unplaced-scaffold	31966			ScVebR1_2071;HRSCAF=3033
GCA_003713205.1	Primary Assembly	Un			RHJT01002031.1	Chromosome		NW_020862526.1	unplaced-scaffold	30240			ScVebR1_2072;HRSCAF=3034
GCA_003713205.1	Primary Assembly	Un			RHJT01002032.1	Chromosome		NW_020862527.1	unplaced-scaffold	22471			ScVebR1_2073;HRSCAF=3035
GCA_003713205.1	Primary Assembly	Un			RHJT01002033.1	Chromosome		NW_020862528.1	unplaced-scaffold	26694			ScVebR1_2074;HRSCAF=3036
GCA_003713205.1	Primary Assembly	Un			RHJT01002034.1	Chromosome		NW_020862529.1	unplaced-scaffold	21551			ScVebR1_2076;HRSCAF=3038
GCA_003713205.1	Primary Assembly	Un			RHJT01002035.1	Chromosome		NW_020862530.1	unplaced-scaffold	18852			ScVebR1_2077;HRSCAF=3039
GCA_003713205.1	Primary Assembly	Un			RHJT01002036.1	Chromosome		NW_020862531.1	unplaced-scaffold	24872			ScVebR1_2078;HRSCAF=3040
GCA_003713205.1	Primary Assembly	Un			RHJT01002037.1	Chromosome		NW_020862532.1	unplaced-scaffold	39596			ScVebR1_2079;HRSCAF=3041
GCA_003713205.1	Primary Assembly	Un			RHJT01002038.1	Chromosome		NW_020862534.1	unplaced-scaffold	14773			ScVebR1_2080;HRSCAF=3042
GCA_003713205.1	Primary Assembly	Un			RHJT01002039.1	Chromosome		NW_020862535.1	unplaced-scaffold	8471			ScVebR1_2081;HRSCAF=3043
GCA_003713205.1	Primary Assembly	Un			RHJT01002040.1	Chromosome		NW_020862536.1	unplaced-scaffold	15054			ScVebR1_2082;HRSCAF=3044
GCA_003713205.1	Primary Assembly	Un			RHJT01002041.1	Chromosome		NW_020862537.1	unplaced-scaffold	9974			ScVebR1_2083;HRSCAF=3045
GCA_003713205.1	Primary Assembly	Un			RHJT01002042.1	Chromosome		NW_020862538.1	unplaced-scaffold	166506			ScVebR1_2084;HRSCAF=3048
GCA_003713205.1	Primary Assembly	Un			RHJT01002043.1	Chromosome		NW_020862539.1	unplaced-scaffold	40629			ScVebR1_2085;HRSCAF=3049
GCA_003713205.1	Primary Assembly	Un			RHJT01002044.1	Chromosome		NW_020862540.1	unplaced-scaffold	26497			ScVebR1_2086;HRSCAF=3050
GCA_003713205.1	Primary Assembly	Un			RHJT01002045.1	Chromosome		NW_020862541.1	unplaced-scaffold	29267			ScVebR1_2087;HRSCAF=3051
GCA_003713205.1	Primary Assembly	Un			RHJT01002046.1	Chromosome		NW_020862542.1	unplaced-scaffold	24536			ScVebR1_2088;HRSCAF=3052
