Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_900059795.1	Primary Assembly	Un			HG746350.1	Chromosome			unplaced-scaffold	3546			scaffold_7266
GCA_900059795.1	Primary Assembly	Un			HG746351.1	Chromosome			unplaced-scaffold	3546			scaffold_7267
GCA_900059795.1	Primary Assembly	Un			HG746352.1	Chromosome			unplaced-scaffold	3546			scaffold_7268
GCA_900059795.1	Primary Assembly	Un			HG746353.1	Chromosome			unplaced-scaffold	3544			scaffold_7269
GCA_900059795.1	Primary Assembly	Un			HG746354.1	Chromosome			unplaced-scaffold	3544			scaffold_7270
GCA_900059795.1	Primary Assembly	Un			HG746355.1	Chromosome			unplaced-scaffold	3544			scaffold_7271
GCA_900059795.1	Primary Assembly	Un			HG746356.1	Chromosome			unplaced-scaffold	3543			scaffold_7272
GCA_900059795.1	Primary Assembly	Un			HG746357.1	Chromosome			unplaced-scaffold	3541			scaffold_7273
GCA_900059795.1	Primary Assembly	Un			HG746358.1	Chromosome			unplaced-scaffold	3541			scaffold_7274
GCA_900059795.1	Primary Assembly	Un			HG746359.1	Chromosome			unplaced-scaffold	3540			scaffold_7275
GCA_900059795.1	Primary Assembly	Un			HG746360.1	Chromosome			unplaced-scaffold	3540			scaffold_7276
GCA_900059795.1	Primary Assembly	Un			HG746361.1	Chromosome			unplaced-scaffold	3539			scaffold_7277
GCA_900059795.1	Primary Assembly	Un			HG746362.1	Chromosome			unplaced-scaffold	3539			scaffold_7278
GCA_900059795.1	Primary Assembly	Un			HG746363.1	Chromosome			unplaced-scaffold	3539			scaffold_7279
GCA_900059795.1	Primary Assembly	Un			HG746364.1	Chromosome			unplaced-scaffold	3539			scaffold_7280
GCA_900059795.1	Primary Assembly	Un			HG746365.1	Chromosome			unplaced-scaffold	3538			scaffold_7281
GCA_900059795.1	Primary Assembly	Un			HG746366.1	Chromosome			unplaced-scaffold	3538			scaffold_7282
GCA_900059795.1	Primary Assembly	Un			HG746367.1	Chromosome			unplaced-scaffold	3537			scaffold_7283
GCA_900059795.1	Primary Assembly	Un			HG746368.1	Chromosome			unplaced-scaffold	3536			scaffold_7284
GCA_900059795.1	Primary Assembly	Un			HG746369.1	Chromosome			unplaced-scaffold	3535			scaffold_7285
GCA_900059795.1	Primary Assembly	Un			HG746370.1	Chromosome			unplaced-scaffold	3535			scaffold_7286
GCA_900059795.1	Primary Assembly	Un			HG746371.1	Chromosome			unplaced-scaffold	3534			scaffold_7287
GCA_900059795.1	Primary Assembly	Un			HG746372.1	Chromosome			unplaced-scaffold	3534			scaffold_7288
GCA_900059795.1	Primary Assembly	Un			HG746373.1	Chromosome			unplaced-scaffold	3534			scaffold_7289
GCA_900059795.1	Primary Assembly	Un			HG746374.1	Chromosome			unplaced-scaffold	3534			scaffold_7290
GCA_900059795.1	Primary Assembly	Un			HG746375.1	Chromosome			unplaced-scaffold	3534			scaffold_7291
GCA_900059795.1	Primary Assembly	Un			HG746376.1	Chromosome			unplaced-scaffold	3534			scaffold_7292
GCA_900059795.1	Primary Assembly	Un			HG746377.1	Chromosome			unplaced-scaffold	3534			scaffold_7293
GCA_900059795.1	Primary Assembly	Un			HG746378.1	Chromosome			unplaced-scaffold	3533			scaffold_7294
GCA_900059795.1	Primary Assembly	Un			HG746379.1	Chromosome			unplaced-scaffold	3532			scaffold_7295
GCA_900059795.1	Primary Assembly	Un			HG746380.1	Chromosome			unplaced-scaffold	3532			scaffold_7296
GCA_900059795.1	Primary Assembly	Un			HG746381.1	Chromosome			unplaced-scaffold	3531			scaffold_7297
GCA_900059795.1	Primary Assembly	Un			HG746382.1	Chromosome			unplaced-scaffold	3531			scaffold_7298
GCA_900059795.1	Primary Assembly	Un			HG746383.1	Chromosome			unplaced-scaffold	3530			scaffold_7299
GCA_900059795.1	Primary Assembly	Un			HG746384.1	Chromosome			unplaced-scaffold	3530			scaffold_7300
GCA_900059795.1	Primary Assembly	Un			HG746385.1	Chromosome			unplaced-scaffold	3530			scaffold_7301
GCA_900059795.1	Primary Assembly	Un			HG746386.1	Chromosome			unplaced-scaffold	3530			scaffold_7302
GCA_900059795.1	Primary Assembly	Un			HG746387.1	Chromosome			unplaced-scaffold	3529			scaffold_7303
GCA_900059795.1	Primary Assembly	Un			HG746388.1	Chromosome			unplaced-scaffold	3529			scaffold_7304
GCA_900059795.1	Primary Assembly	Un			HG746389.1	Chromosome			unplaced-scaffold	3527			scaffold_7305
GCA_900059795.1	Primary Assembly	Un			HG746390.1	Chromosome			unplaced-scaffold	3527			scaffold_7306
GCA_900059795.1	Primary Assembly	Un			HG746391.1	Chromosome			unplaced-scaffold	3526			scaffold_7307
GCA_900059795.1	Primary Assembly	Un			HG746392.1	Chromosome			unplaced-scaffold	3525			scaffold_7308
GCA_900059795.1	Primary Assembly	Un			HG746393.1	Chromosome			unplaced-scaffold	3525			scaffold_7309
GCA_900059795.1	Primary Assembly	Un			HG746394.1	Chromosome			unplaced-scaffold	3523			scaffold_7310
GCA_900059795.1	Primary Assembly	Un			HG746395.1	Chromosome			unplaced-scaffold	3523			scaffold_7311
GCA_900059795.1	Primary Assembly	Un			HG746396.1	Chromosome			unplaced-scaffold	3523			scaffold_7312
GCA_900059795.1	Primary Assembly	Un			HG746397.1	Chromosome			unplaced-scaffold	3523			scaffold_7313
GCA_900059795.1	Primary Assembly	Un			HG746398.1	Chromosome			unplaced-scaffold	3522			scaffold_7314
GCA_900059795.1	Primary Assembly	Un			HG746399.1	Chromosome			unplaced-scaffold	3522			scaffold_7315
GCA_900059795.1	Primary Assembly	Un			HG746400.1	Chromosome			unplaced-scaffold	3522			scaffold_7316
GCA_900059795.1	Primary Assembly	Un			HG746401.1	Chromosome			unplaced-scaffold	3522			scaffold_7317
GCA_900059795.1	Primary Assembly	Un			HG746402.1	Chromosome			unplaced-scaffold	3521			scaffold_7318
GCA_900059795.1	Primary Assembly	Un			HG746403.1	Chromosome			unplaced-scaffold	3521			scaffold_7319
GCA_900059795.1	Primary Assembly	Un			HG746404.1	Chromosome			unplaced-scaffold	3521			scaffold_7320
GCA_900059795.1	Primary Assembly	Un			HG746405.1	Chromosome			unplaced-scaffold	3521			scaffold_7321
GCA_900059795.1	Primary Assembly	Un			HG746406.1	Chromosome			unplaced-scaffold	3521			scaffold_7322
GCA_900059795.1	Primary Assembly	Un			HG746407.1	Chromosome			unplaced-scaffold	3521			scaffold_7323
GCA_900059795.1	Primary Assembly	Un			HG746408.1	Chromosome			unplaced-scaffold	3520			scaffold_7324
GCA_900059795.1	Primary Assembly	Un			HG746409.1	Chromosome			unplaced-scaffold	3520			scaffold_7325
GCA_900059795.1	Primary Assembly	Un			HG746410.1	Chromosome			unplaced-scaffold	3520			scaffold_7326
GCA_900059795.1	Primary Assembly	Un			HG746411.1	Chromosome			unplaced-scaffold	3520			scaffold_7327
GCA_900059795.1	Primary Assembly	Un			HG746412.1	Chromosome			unplaced-scaffold	3519			scaffold_7328
GCA_900059795.1	Primary Assembly	Un			HG746413.1	Chromosome			unplaced-scaffold	3518			scaffold_7329
GCA_900059795.1	Primary Assembly	Un			HG746414.1	Chromosome			unplaced-scaffold	3518			scaffold_7330
GCA_900059795.1	Primary Assembly	Un			HG746415.1	Chromosome			unplaced-scaffold	3517			scaffold_7331
GCA_900059795.1	Primary Assembly	Un			HG746416.1	Chromosome			unplaced-scaffold	3517			scaffold_7332
GCA_900059795.1	Primary Assembly	Un			HG746417.1	Chromosome			unplaced-scaffold	3517			scaffold_7333
GCA_900059795.1	Primary Assembly	Un			HG746418.1	Chromosome			unplaced-scaffold	3514			scaffold_7334
GCA_900059795.1	Primary Assembly	Un			HG746419.1	Chromosome			unplaced-scaffold	3514			scaffold_7335
GCA_900059795.1	Primary Assembly	Un			HG746420.1	Chromosome			unplaced-scaffold	3514			scaffold_7336
GCA_900059795.1	Primary Assembly	Un			HG746421.1	Chromosome			unplaced-scaffold	3514			scaffold_7337
GCA_900059795.1	Primary Assembly	Un			HG746422.1	Chromosome			unplaced-scaffold	3513			scaffold_7338
GCA_900059795.1	Primary Assembly	Un			HG746423.1	Chromosome			unplaced-scaffold	3513			scaffold_7339
GCA_900059795.1	Primary Assembly	Un			HG746424.1	Chromosome			unplaced-scaffold	3513			scaffold_7340
GCA_900059795.1	Primary Assembly	Un			HG746425.1	Chromosome			unplaced-scaffold	3511			scaffold_7341
GCA_900059795.1	Primary Assembly	Un			HG746426.1	Chromosome			unplaced-scaffold	3510			scaffold_7342
GCA_900059795.1	Primary Assembly	Un			HG746427.1	Chromosome			unplaced-scaffold	3510			scaffold_7343
GCA_900059795.1	Primary Assembly	Un			HG746428.1	Chromosome			unplaced-scaffold	3510			scaffold_7344
GCA_900059795.1	Primary Assembly	Un			HG746429.1	Chromosome			unplaced-scaffold	3510			scaffold_7345
GCA_900059795.1	Primary Assembly	Un			HG746430.1	Chromosome			unplaced-scaffold	3510			scaffold_7346
GCA_900059795.1	Primary Assembly	Un			HG746431.1	Chromosome			unplaced-scaffold	3508			scaffold_7347
GCA_900059795.1	Primary Assembly	Un			HG746432.1	Chromosome			unplaced-scaffold	3508			scaffold_7348
GCA_900059795.1	Primary Assembly	Un			HG746433.1	Chromosome			unplaced-scaffold	3507			scaffold_7349
GCA_900059795.1	Primary Assembly	Un			HG746434.1	Chromosome			unplaced-scaffold	3507			scaffold_7350
GCA_900059795.1	Primary Assembly	Un			HG746435.1	Chromosome			unplaced-scaffold	3507			scaffold_7351
GCA_900059795.1	Primary Assembly	Un			HG746436.1	Chromosome			unplaced-scaffold	3507			scaffold_7352
GCA_900059795.1	Primary Assembly	Un			HG746437.1	Chromosome			unplaced-scaffold	3506			scaffold_7353
GCA_900059795.1	Primary Assembly	Un			HG746438.1	Chromosome			unplaced-scaffold	3505			scaffold_7354
GCA_900059795.1	Primary Assembly	Un			HG746439.1	Chromosome			unplaced-scaffold	3504			scaffold_7355
GCA_900059795.1	Primary Assembly	Un			HG746440.1	Chromosome			unplaced-scaffold	3503			scaffold_7356
GCA_900059795.1	Primary Assembly	Un			HG746441.1	Chromosome			unplaced-scaffold	3503			scaffold_7357
GCA_900059795.1	Primary Assembly	Un			HG746442.1	Chromosome			unplaced-scaffold	3503			scaffold_7358
GCA_900059795.1	Primary Assembly	Un			HG746443.1	Chromosome			unplaced-scaffold	3501			scaffold_7359
GCA_900059795.1	Primary Assembly	Un			HG746444.1	Chromosome			unplaced-scaffold	3500			scaffold_7360
GCA_900059795.1	Primary Assembly	Un			HG746445.1	Chromosome			unplaced-scaffold	3500			scaffold_7361
GCA_900059795.1	Primary Assembly	Un			HG746446.1	Chromosome			unplaced-scaffold	3500			scaffold_7362
GCA_900059795.1	Primary Assembly	Un			HG746447.1	Chromosome			unplaced-scaffold	3500			scaffold_7363
GCA_900059795.1	Primary Assembly	Un			HG746448.1	Chromosome			unplaced-scaffold	3500			scaffold_7364
GCA_900059795.1	Primary Assembly	Un			HG746449.1	Chromosome			unplaced-scaffold	3499			scaffold_7365
GCA_900059795.1	Primary Assembly	Un			HG746450.1	Chromosome			unplaced-scaffold	3498			scaffold_7366
GCA_900059795.1	Primary Assembly	Un			HG746451.1	Chromosome			unplaced-scaffold	3497			scaffold_7367
GCA_900059795.1	Primary Assembly	Un			HG746452.1	Chromosome			unplaced-scaffold	3497			scaffold_7368
GCA_900059795.1	Primary Assembly	Un			HG746453.1	Chromosome			unplaced-scaffold	3497			scaffold_7369
GCA_900059795.1	Primary Assembly	Un			HG746454.1	Chromosome			unplaced-scaffold	3497			scaffold_7370
GCA_900059795.1	Primary Assembly	Un			HG746455.1	Chromosome			unplaced-scaffold	3497			scaffold_7371
GCA_900059795.1	Primary Assembly	Un			HG746456.1	Chromosome			unplaced-scaffold	3496			scaffold_7372
GCA_900059795.1	Primary Assembly	Un			HG746457.1	Chromosome			unplaced-scaffold	3495			scaffold_7373
GCA_900059795.1	Primary Assembly	Un			HG746458.1	Chromosome			unplaced-scaffold	3495			scaffold_7374
GCA_900059795.1	Primary Assembly	Un			HG746459.1	Chromosome			unplaced-scaffold	3494			scaffold_7375
GCA_900059795.1	Primary Assembly	Un			HG746460.1	Chromosome			unplaced-scaffold	3492			scaffold_7376
GCA_900059795.1	Primary Assembly	Un			HG746461.1	Chromosome			unplaced-scaffold	3491			scaffold_7377
GCA_900059795.1	Primary Assembly	Un			HG746462.1	Chromosome			unplaced-scaffold	3491			scaffold_7378
GCA_900059795.1	Primary Assembly	Un			HG746463.1	Chromosome			unplaced-scaffold	3491			scaffold_7379
GCA_900059795.1	Primary Assembly	Un			HG746464.1	Chromosome			unplaced-scaffold	3489			scaffold_7380
GCA_900059795.1	Primary Assembly	Un			HG746465.1	Chromosome			unplaced-scaffold	3489			scaffold_7381
GCA_900059795.1	Primary Assembly	Un			HG746466.1	Chromosome			unplaced-scaffold	3489			scaffold_7382
GCA_900059795.1	Primary Assembly	Un			HG746467.1	Chromosome			unplaced-scaffold	3489			scaffold_7383
GCA_900059795.1	Primary Assembly	Un			HG746468.1	Chromosome			unplaced-scaffold	3487			scaffold_7384
GCA_900059795.1	Primary Assembly	Un			HG746469.1	Chromosome			unplaced-scaffold	3487			scaffold_7385
GCA_900059795.1	Primary Assembly	Un			HG746470.1	Chromosome			unplaced-scaffold	3487			scaffold_7386
GCA_900059795.1	Primary Assembly	Un			HG746471.1	Chromosome			unplaced-scaffold	3487			scaffold_7387
GCA_900059795.1	Primary Assembly	Un			HG746472.1	Chromosome			unplaced-scaffold	3486			scaffold_7388
GCA_900059795.1	Primary Assembly	Un			HG746473.1	Chromosome			unplaced-scaffold	3486			scaffold_7389
GCA_900059795.1	Primary Assembly	Un			HG746474.1	Chromosome			unplaced-scaffold	3484			scaffold_7390
GCA_900059795.1	Primary Assembly	Un			HG746475.1	Chromosome			unplaced-scaffold	3484			scaffold_7391
GCA_900059795.1	Primary Assembly	Un			HG746476.1	Chromosome			unplaced-scaffold	3483			scaffold_7392
GCA_900059795.1	Primary Assembly	Un			HG746477.1	Chromosome			unplaced-scaffold	3483			scaffold_7393
GCA_900059795.1	Primary Assembly	Un			HG746478.1	Chromosome			unplaced-scaffold	3482			scaffold_7394
GCA_900059795.1	Primary Assembly	Un			HG746479.1	Chromosome			unplaced-scaffold	3482			scaffold_7395
GCA_900059795.1	Primary Assembly	Un			HG746480.1	Chromosome			unplaced-scaffold	3481			scaffold_7396
GCA_900059795.1	Primary Assembly	Un			HG746481.1	Chromosome			unplaced-scaffold	3480			scaffold_7397
GCA_900059795.1	Primary Assembly	Un			HG746482.1	Chromosome			unplaced-scaffold	3480			scaffold_7398
GCA_900059795.1	Primary Assembly	Un			HG746483.1	Chromosome			unplaced-scaffold	3479			scaffold_7399
GCA_900059795.1	Primary Assembly	Un			HG746484.1	Chromosome			unplaced-scaffold	3478			scaffold_7400
GCA_900059795.1	Primary Assembly	Un			HG746485.1	Chromosome			unplaced-scaffold	3478			scaffold_7401
GCA_900059795.1	Primary Assembly	Un			HG746486.1	Chromosome			unplaced-scaffold	3477			scaffold_7402
GCA_900059795.1	Primary Assembly	Un			HG746487.1	Chromosome			unplaced-scaffold	3477			scaffold_7403
GCA_900059795.1	Primary Assembly	Un			HG746488.1	Chromosome			unplaced-scaffold	3477			scaffold_7404
GCA_900059795.1	Primary Assembly	Un			HG746489.1	Chromosome			unplaced-scaffold	3477			scaffold_7405
GCA_900059795.1	Primary Assembly	Un			HG746490.1	Chromosome			unplaced-scaffold	3476			scaffold_7406
GCA_900059795.1	Primary Assembly	Un			HG746491.1	Chromosome			unplaced-scaffold	3476			scaffold_7407
GCA_900059795.1	Primary Assembly	Un			HG746492.1	Chromosome			unplaced-scaffold	3476			scaffold_7408
GCA_900059795.1	Primary Assembly	Un			HG746493.1	Chromosome			unplaced-scaffold	3476			scaffold_7409
GCA_900059795.1	Primary Assembly	Un			HG746494.1	Chromosome			unplaced-scaffold	3475			scaffold_7410
GCA_900059795.1	Primary Assembly	Un			HG746495.1	Chromosome			unplaced-scaffold	3475			scaffold_7411
GCA_900059795.1	Primary Assembly	Un			HG746496.1	Chromosome			unplaced-scaffold	3475			scaffold_7412
GCA_900059795.1	Primary Assembly	Un			HG746497.1	Chromosome			unplaced-scaffold	3475			scaffold_7413
GCA_900059795.1	Primary Assembly	Un			HG746498.1	Chromosome			unplaced-scaffold	3473			scaffold_7414
GCA_900059795.1	Primary Assembly	Un			HG746499.1	Chromosome			unplaced-scaffold	3473			scaffold_7415
GCA_900059795.1	Primary Assembly	Un			HG746500.1	Chromosome			unplaced-scaffold	3472			scaffold_7416
GCA_900059795.1	Primary Assembly	Un			HG746501.1	Chromosome			unplaced-scaffold	3472			scaffold_7417
GCA_900059795.1	Primary Assembly	Un			HG746502.1	Chromosome			unplaced-scaffold	3471			scaffold_7418
GCA_900059795.1	Primary Assembly	Un			HG746503.1	Chromosome			unplaced-scaffold	3471			scaffold_7419
GCA_900059795.1	Primary Assembly	Un			HG746504.1	Chromosome			unplaced-scaffold	3471			scaffold_7420
GCA_900059795.1	Primary Assembly	Un			HG746505.1	Chromosome			unplaced-scaffold	3471			scaffold_7421
GCA_900059795.1	Primary Assembly	Un			HG746506.1	Chromosome			unplaced-scaffold	3470			scaffold_7422
GCA_900059795.1	Primary Assembly	Un			HG746507.1	Chromosome			unplaced-scaffold	3470			scaffold_7423
GCA_900059795.1	Primary Assembly	Un			HG746508.1	Chromosome			unplaced-scaffold	3470			scaffold_7424
GCA_900059795.1	Primary Assembly	Un			HG746509.1	Chromosome			unplaced-scaffold	3467			scaffold_7425
GCA_900059795.1	Primary Assembly	Un			HG746510.1	Chromosome			unplaced-scaffold	3467			scaffold_7426
GCA_900059795.1	Primary Assembly	Un			HG746511.1	Chromosome			unplaced-scaffold	3467			scaffold_7427
GCA_900059795.1	Primary Assembly	Un			HG746512.1	Chromosome			unplaced-scaffold	3467			scaffold_7428
GCA_900059795.1	Primary Assembly	Un			HG746513.1	Chromosome			unplaced-scaffold	3466			scaffold_7429
GCA_900059795.1	Primary Assembly	Un			HG746514.1	Chromosome			unplaced-scaffold	3465			scaffold_7430
GCA_900059795.1	Primary Assembly	Un			HG746515.1	Chromosome			unplaced-scaffold	3465			scaffold_7431
GCA_900059795.1	Primary Assembly	Un			HG746516.1	Chromosome			unplaced-scaffold	3465			scaffold_7432
GCA_900059795.1	Primary Assembly	Un			HG746517.1	Chromosome			unplaced-scaffold	3464			scaffold_7433
GCA_900059795.1	Primary Assembly	Un			HG746518.1	Chromosome			unplaced-scaffold	3464			scaffold_7434
GCA_900059795.1	Primary Assembly	Un			HG746519.1	Chromosome			unplaced-scaffold	3464			scaffold_7435
GCA_900059795.1	Primary Assembly	Un			HG746520.1	Chromosome			unplaced-scaffold	3464			scaffold_7436
GCA_900059795.1	Primary Assembly	Un			HG746521.1	Chromosome			unplaced-scaffold	3464			scaffold_7437
GCA_900059795.1	Primary Assembly	Un			HG746522.1	Chromosome			unplaced-scaffold	3462			scaffold_7438
GCA_900059795.1	Primary Assembly	Un			HG746523.1	Chromosome			unplaced-scaffold	3462			scaffold_7439
GCA_900059795.1	Primary Assembly	Un			HG746524.1	Chromosome			unplaced-scaffold	3461			scaffold_7440
GCA_900059795.1	Primary Assembly	Un			HG746525.1	Chromosome			unplaced-scaffold	3461			scaffold_7441
GCA_900059795.1	Primary Assembly	Un			HG746526.1	Chromosome			unplaced-scaffold	3461			scaffold_7442
GCA_900059795.1	Primary Assembly	Un			HG746527.1	Chromosome			unplaced-scaffold	3461			scaffold_7443
GCA_900059795.1	Primary Assembly	Un			HG746528.1	Chromosome			unplaced-scaffold	3460			scaffold_7444
GCA_900059795.1	Primary Assembly	Un			HG746529.1	Chromosome			unplaced-scaffold	3459			scaffold_7445
GCA_900059795.1	Primary Assembly	Un			HG746530.1	Chromosome			unplaced-scaffold	3459			scaffold_7446
GCA_900059795.1	Primary Assembly	Un			HG746531.1	Chromosome			unplaced-scaffold	3459			scaffold_7447
GCA_900059795.1	Primary Assembly	Un			HG746532.1	Chromosome			unplaced-scaffold	3458			scaffold_7448
GCA_900059795.1	Primary Assembly	Un			HG746533.1	Chromosome			unplaced-scaffold	3458			scaffold_7449
GCA_900059795.1	Primary Assembly	Un			HG746534.1	Chromosome			unplaced-scaffold	3457			scaffold_7450
GCA_900059795.1	Primary Assembly	Un			HG746535.1	Chromosome			unplaced-scaffold	3457			scaffold_7451
GCA_900059795.1	Primary Assembly	Un			HG746536.1	Chromosome			unplaced-scaffold	3456			scaffold_7452
GCA_900059795.1	Primary Assembly	Un			HG746537.1	Chromosome			unplaced-scaffold	3456			scaffold_7453
GCA_900059795.1	Primary Assembly	Un			HG746538.1	Chromosome			unplaced-scaffold	3455			scaffold_7454
GCA_900059795.1	Primary Assembly	Un			HG746539.1	Chromosome			unplaced-scaffold	3455			scaffold_7455
GCA_900059795.1	Primary Assembly	Un			HG746540.1	Chromosome			unplaced-scaffold	3455			scaffold_7456
GCA_900059795.1	Primary Assembly	Un			HG746541.1	Chromosome			unplaced-scaffold	3455			scaffold_7457
GCA_900059795.1	Primary Assembly	Un			HG746542.1	Chromosome			unplaced-scaffold	3455			scaffold_7458
GCA_900059795.1	Primary Assembly	Un			HG746543.1	Chromosome			unplaced-scaffold	3454			scaffold_7459
GCA_900059795.1	Primary Assembly	Un			HG746544.1	Chromosome			unplaced-scaffold	3454			scaffold_7460
GCA_900059795.1	Primary Assembly	Un			HG746545.1	Chromosome			unplaced-scaffold	3454			scaffold_7461
GCA_900059795.1	Primary Assembly	Un			HG746546.1	Chromosome			unplaced-scaffold	3454			scaffold_7462
GCA_900059795.1	Primary Assembly	Un			HG746547.1	Chromosome			unplaced-scaffold	3453			scaffold_7463
GCA_900059795.1	Primary Assembly	Un			HG746548.1	Chromosome			unplaced-scaffold	3453			scaffold_7464
GCA_900059795.1	Primary Assembly	Un			HG746549.1	Chromosome			unplaced-scaffold	3453			scaffold_7465
GCA_900059795.1	Primary Assembly	Un			HG746550.1	Chromosome			unplaced-scaffold	3452			scaffold_7466
GCA_900059795.1	Primary Assembly	Un			HG746551.1	Chromosome			unplaced-scaffold	3452			scaffold_7467
GCA_900059795.1	Primary Assembly	Un			HG746552.1	Chromosome			unplaced-scaffold	3452			scaffold_7468
GCA_900059795.1	Primary Assembly	Un			HG746553.1	Chromosome			unplaced-scaffold	3452			scaffold_7469
GCA_900059795.1	Primary Assembly	Un			HG746554.1	Chromosome			unplaced-scaffold	3451			scaffold_7470
GCA_900059795.1	Primary Assembly	Un			HG746555.1	Chromosome			unplaced-scaffold	3449			scaffold_7471
GCA_900059795.1	Primary Assembly	Un			HG746556.1	Chromosome			unplaced-scaffold	3449			scaffold_7472
GCA_900059795.1	Primary Assembly	Un			HG746557.1	Chromosome			unplaced-scaffold	3449			scaffold_7473
GCA_900059795.1	Primary Assembly	Un			HG746558.1	Chromosome			unplaced-scaffold	3449			scaffold_7474
GCA_900059795.1	Primary Assembly	Un			HG746559.1	Chromosome			unplaced-scaffold	3449			scaffold_7475
GCA_900059795.1	Primary Assembly	Un			HG746560.1	Chromosome			unplaced-scaffold	3448			scaffold_7476
GCA_900059795.1	Primary Assembly	Un			HG746561.1	Chromosome			unplaced-scaffold	3448			scaffold_7477
GCA_900059795.1	Primary Assembly	Un			HG746562.1	Chromosome			unplaced-scaffold	3448			scaffold_7478
GCA_900059795.1	Primary Assembly	Un			HG746563.1	Chromosome			unplaced-scaffold	3448			scaffold_7479
GCA_900059795.1	Primary Assembly	Un			HG746564.1	Chromosome			unplaced-scaffold	3444			scaffold_7480
GCA_900059795.1	Primary Assembly	Un			HG746565.1	Chromosome			unplaced-scaffold	3444			scaffold_7481
GCA_900059795.1	Primary Assembly	Un			HG746566.1	Chromosome			unplaced-scaffold	3444			scaffold_7482
GCA_900059795.1	Primary Assembly	Un			HG746567.1	Chromosome			unplaced-scaffold	3444			scaffold_7483
GCA_900059795.1	Primary Assembly	Un			HG746568.1	Chromosome			unplaced-scaffold	3443			scaffold_7484
GCA_900059795.1	Primary Assembly	Un			HG746569.1	Chromosome			unplaced-scaffold	3443			scaffold_7485
GCA_900059795.1	Primary Assembly	Un			HG746571.1	Chromosome			unplaced-scaffold	3441			scaffold_7487
GCA_900059795.1	Primary Assembly	Un			HG746572.1	Chromosome			unplaced-scaffold	3441			scaffold_7488
GCA_900059795.1	Primary Assembly	Un			HG746573.1	Chromosome			unplaced-scaffold	3440			scaffold_7489
GCA_900059795.1	Primary Assembly	Un			HG746574.1	Chromosome			unplaced-scaffold	3440			scaffold_7490
GCA_900059795.1	Primary Assembly	Un			HG746575.1	Chromosome			unplaced-scaffold	3440			scaffold_7491
GCA_900059795.1	Primary Assembly	Un			HG746576.1	Chromosome			unplaced-scaffold	3440			scaffold_7492
GCA_900059795.1	Primary Assembly	Un			HG746577.1	Chromosome			unplaced-scaffold	3439			scaffold_7493
GCA_900059795.1	Primary Assembly	Un			HG746578.1	Chromosome			unplaced-scaffold	3439			scaffold_7494
GCA_900059795.1	Primary Assembly	Un			HG746579.1	Chromosome			unplaced-scaffold	3439			scaffold_7495
GCA_900059795.1	Primary Assembly	Un			HG746580.1	Chromosome			unplaced-scaffold	3438			scaffold_7496
GCA_900059795.1	Primary Assembly	Un			HG746581.1	Chromosome			unplaced-scaffold	3437			scaffold_7497
GCA_900059795.1	Primary Assembly	Un			HG746582.1	Chromosome			unplaced-scaffold	3437			scaffold_7498
GCA_900059795.1	Primary Assembly	Un			HG746583.1	Chromosome			unplaced-scaffold	3436			scaffold_7499
GCA_900059795.1	Primary Assembly	Un			HG746584.1	Chromosome			unplaced-scaffold	3436			scaffold_7500
GCA_900059795.1	Primary Assembly	Un			HG746585.1	Chromosome			unplaced-scaffold	3435			scaffold_7501
GCA_900059795.1	Primary Assembly	Un			HG746586.1	Chromosome			unplaced-scaffold	3433			scaffold_7502
GCA_900059795.1	Primary Assembly	Un			HG746587.1	Chromosome			unplaced-scaffold	3433			scaffold_7503
GCA_900059795.1	Primary Assembly	Un			HG746588.1	Chromosome			unplaced-scaffold	3433			scaffold_7504
GCA_900059795.1	Primary Assembly	Un			HG746589.1	Chromosome			unplaced-scaffold	3433			scaffold_7505
GCA_900059795.1	Primary Assembly	Un			HG746590.1	Chromosome			unplaced-scaffold	3433			scaffold_7506
GCA_900059795.1	Primary Assembly	Un			HG746591.1	Chromosome			unplaced-scaffold	3433			scaffold_7507
GCA_900059795.1	Primary Assembly	Un			HG746592.1	Chromosome			unplaced-scaffold	3433			scaffold_7508
GCA_900059795.1	Primary Assembly	Un			HG746593.1	Chromosome			unplaced-scaffold	3432			scaffold_7509
GCA_900059795.1	Primary Assembly	Un			HG746594.1	Chromosome			unplaced-scaffold	3432			scaffold_7510
GCA_900059795.1	Primary Assembly	Un			HG746595.1	Chromosome			unplaced-scaffold	3431			scaffold_7511
GCA_900059795.1	Primary Assembly	Un			HG746596.1	Chromosome			unplaced-scaffold	3431			scaffold_7512
GCA_900059795.1	Primary Assembly	Un			HG746597.1	Chromosome			unplaced-scaffold	3430			scaffold_7513
GCA_900059795.1	Primary Assembly	Un			HG746598.1	Chromosome			unplaced-scaffold	3430			scaffold_7514
GCA_900059795.1	Primary Assembly	Un			HG746599.1	Chromosome			unplaced-scaffold	3429			scaffold_7515
GCA_900059795.1	Primary Assembly	Un			HG746600.1	Chromosome			unplaced-scaffold	3429			scaffold_7516
GCA_900059795.1	Primary Assembly	Un			HG746601.1	Chromosome			unplaced-scaffold	3429			scaffold_7517
GCA_900059795.1	Primary Assembly	Un			HG746602.1	Chromosome			unplaced-scaffold	3428			scaffold_7518
