Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_003713225.1	Primary Assembly	Un			RHJU01001452.1	Chromosome		NW_020848948.1	unplaced-scaffold	31659			SczI0sq_1468;HRSCAF=2418
GCF_003713225.1	Primary Assembly	Un			RHJU01001453.1	Chromosome		NW_020848949.1	unplaced-scaffold	25633			SczI0sq_1469;HRSCAF=2419
GCF_003713225.1	Primary Assembly	Un			RHJU01001454.1	Chromosome		NW_020848951.1	unplaced-scaffold	53974			SczI0sq_1470;HRSCAF=2420
GCF_003713225.1	Primary Assembly	Un			RHJU01001455.1	Chromosome		NW_020848952.1	unplaced-scaffold	30634			SczI0sq_1471;HRSCAF=2421
GCF_003713225.1	Primary Assembly	Un			RHJU01001456.1	Chromosome		NW_020848953.1	unplaced-scaffold	19692			SczI0sq_1472;HRSCAF=2422
GCF_003713225.1	Primary Assembly	Un			RHJU01001457.1	Chromosome		NW_020848954.1	unplaced-scaffold	27686			SczI0sq_1473;HRSCAF=2423
GCF_003713225.1	Primary Assembly	Un			RHJU01001458.1	Chromosome		NW_020848955.1	unplaced-scaffold	16106			SczI0sq_1474;HRSCAF=2424
GCF_003713225.1	Primary Assembly	Un			RHJU01001459.1	Chromosome		NW_020848956.1	unplaced-scaffold	22365			SczI0sq_1475;HRSCAF=2425
GCF_003713225.1	Primary Assembly	Un			RHJU01001460.1	Chromosome		NW_020848957.1	unplaced-scaffold	19303			SczI0sq_1476;HRSCAF=2426
GCF_003713225.1	Primary Assembly	Un			RHJU01001461.1	Chromosome		NW_020848958.1	unplaced-scaffold	29153			SczI0sq_1477;HRSCAF=2427
GCF_003713225.1	Primary Assembly	Un			RHJU01001462.1	Chromosome		NW_020848959.1	unplaced-scaffold	27647			SczI0sq_1478;HRSCAF=2428
GCF_003713225.1	Primary Assembly	Un			RHJU01001463.1	Chromosome		NW_020848960.1	unplaced-scaffold	23660			SczI0sq_1479;HRSCAF=2429
GCF_003713225.1	Primary Assembly	Un			RHJU01001464.1	Chromosome		NW_020848962.1	unplaced-scaffold	17410			SczI0sq_1480;HRSCAF=2430
GCF_003713225.1	Primary Assembly	Un			RHJU01001465.1	Chromosome		NW_020848963.1	unplaced-scaffold	19919			SczI0sq_1481;HRSCAF=2431
GCF_003713225.1	Primary Assembly	Un			RHJU01001466.1	Chromosome		NW_020848964.1	unplaced-scaffold	37857			SczI0sq_1482;HRSCAF=2432
GCF_003713225.1	Primary Assembly	Un			RHJU01001467.1	Chromosome		NW_020848965.1	unplaced-scaffold	20291			SczI0sq_1483;HRSCAF=2433
GCF_003713225.1	Primary Assembly	Un			RHJU01001468.1	Chromosome		NW_020848966.1	unplaced-scaffold	29372			SczI0sq_1484;HRSCAF=2434
GCF_003713225.1	Primary Assembly	Un			RHJU01001469.1	Chromosome		NW_020848967.1	unplaced-scaffold	35275			SczI0sq_1485;HRSCAF=2435
GCF_003713225.1	Primary Assembly	Un			RHJU01001470.1	Chromosome		NW_020848968.1	unplaced-scaffold	10672			SczI0sq_1486;HRSCAF=2436
GCF_003713225.1	Primary Assembly	Un			RHJU01001471.1	Chromosome		NW_020848969.1	unplaced-scaffold	29621			SczI0sq_1487;HRSCAF=2437
GCF_003713225.1	Primary Assembly	Un			RHJU01001472.1	Chromosome		NW_020848970.1	unplaced-scaffold	51560			SczI0sq_1488;HRSCAF=2438
GCF_003713225.1	Primary Assembly	Un			RHJU01001473.1	Chromosome		NW_020848971.1	unplaced-scaffold	21792			SczI0sq_1489;HRSCAF=2439
GCF_003713225.1	Primary Assembly	Un			RHJU01001474.1	Chromosome		NW_020848973.1	unplaced-scaffold	18239			SczI0sq_1490;HRSCAF=2440
GCF_003713225.1	Primary Assembly	Un			RHJU01001475.1	Chromosome		NW_020848974.1	unplaced-scaffold	28107			SczI0sq_1491;HRSCAF=2441
GCF_003713225.1	Primary Assembly	Un			RHJU01001476.1	Chromosome		NW_020848975.1	unplaced-scaffold	35928			SczI0sq_1492;HRSCAF=2442
GCF_003713225.1	Primary Assembly	Un			RHJU01001477.1	Chromosome		NW_020848976.1	unplaced-scaffold	18818			SczI0sq_1493;HRSCAF=2443
GCF_003713225.1	Primary Assembly	Un			RHJU01001478.1	Chromosome		NW_020848977.1	unplaced-scaffold	31435			SczI0sq_1494;HRSCAF=2444
GCF_003713225.1	Primary Assembly	Un			RHJU01001479.1	Chromosome		NW_020848978.1	unplaced-scaffold	24468			SczI0sq_1495;HRSCAF=2445
GCF_003713225.1	Primary Assembly	Un			RHJU01001480.1	Chromosome		NW_020848979.1	unplaced-scaffold	27813			SczI0sq_1496;HRSCAF=2446
GCF_003713225.1	Primary Assembly	Un			RHJU01001481.1	Chromosome		NW_020848980.1	unplaced-scaffold	17993			SczI0sq_1497;HRSCAF=2447
GCF_003713225.1	Primary Assembly	Un			RHJU01001482.1	Chromosome		NW_020848981.1	unplaced-scaffold	22769			SczI0sq_1498;HRSCAF=2448
GCF_003713225.1	Primary Assembly	Un			RHJU01001483.1	Chromosome		NW_020848982.1	unplaced-scaffold	27190			SczI0sq_1499;HRSCAF=2449
GCF_003713225.1	Primary Assembly	Un			RHJU01001484.1	Chromosome		NW_020848985.1	unplaced-scaffold	29513			SczI0sq_1500;HRSCAF=2450
GCF_003713225.1	Primary Assembly	Un			RHJU01001485.1	Chromosome		NW_020848986.1	unplaced-scaffold	53830			SczI0sq_1501;HRSCAF=2452
GCF_003713225.1	Primary Assembly	Un			RHJU01001486.1	Chromosome		NW_020848987.1	unplaced-scaffold	21882			SczI0sq_1502;HRSCAF=2453
GCF_003713225.1	Primary Assembly	Un			RHJU01001487.1	Chromosome		NW_020848988.1	unplaced-scaffold	11560			SczI0sq_1503;HRSCAF=2454
GCF_003713225.1	Primary Assembly	Un			RHJU01001488.1	Chromosome		NW_020848989.1	unplaced-scaffold	23765			SczI0sq_1504;HRSCAF=2455
GCF_003713225.1	Primary Assembly	Un			RHJU01001489.1	Chromosome		NW_020848990.1	unplaced-scaffold	30417			SczI0sq_1505;HRSCAF=2456
GCF_003713225.1	Primary Assembly	Un			RHJU01001490.1	Chromosome		NW_020848991.1	unplaced-scaffold	21138			SczI0sq_1506;HRSCAF=2457
GCF_003713225.1	Primary Assembly	Un			RHJU01001491.1	Chromosome		NW_020848992.1	unplaced-scaffold	45962			SczI0sq_1507;HRSCAF=2458
GCF_003713225.1	Primary Assembly	Un			RHJU01001492.1	Chromosome		NW_020848993.1	unplaced-scaffold	28050			SczI0sq_1508;HRSCAF=2459
GCF_003713225.1	Primary Assembly	Un			RHJU01001493.1	Chromosome		NW_020848994.1	unplaced-scaffold	40399			SczI0sq_1509;HRSCAF=2460
GCF_003713225.1	Primary Assembly	Un			RHJU01001494.1	Chromosome		NW_020848996.1	unplaced-scaffold	25696			SczI0sq_1510;HRSCAF=2461
GCF_003713225.1	Primary Assembly	Un			RHJU01001495.1	Chromosome		NW_020848997.1	unplaced-scaffold	30052			SczI0sq_1511;HRSCAF=2462
GCF_003713225.1	Primary Assembly	Un			RHJU01001496.1	Chromosome		NW_020848998.1	unplaced-scaffold	32423			SczI0sq_1512;HRSCAF=2463
GCF_003713225.1	Primary Assembly	Un			RHJU01001497.1	Chromosome		NW_020848999.1	unplaced-scaffold	28532			SczI0sq_1513;HRSCAF=2464
GCF_003713225.1	Primary Assembly	Un			RHJU01001498.1	Chromosome		NW_020849000.1	unplaced-scaffold	22702			SczI0sq_1514;HRSCAF=2465
GCF_003713225.1	Primary Assembly	Un			RHJU01001499.1	Chromosome		NW_020849001.1	unplaced-scaffold	26117			SczI0sq_1515;HRSCAF=2466
GCF_003713225.1	Primary Assembly	Un			RHJU01001500.1	Chromosome		NW_020849002.1	unplaced-scaffold	26270			SczI0sq_1516;HRSCAF=2467
GCF_003713225.1	Primary Assembly	Un			RHJU01001501.1	Chromosome		NW_020849003.1	unplaced-scaffold	26848			SczI0sq_1517;HRSCAF=2468
GCF_003713225.1	Primary Assembly	Un			RHJU01001502.1	Chromosome		NW_020849004.1	unplaced-scaffold	27560			SczI0sq_1518;HRSCAF=2469
GCF_003713225.1	Primary Assembly	Un			RHJU01001503.1	Chromosome		NW_020849005.1	unplaced-scaffold	30950			SczI0sq_1519;HRSCAF=2470
GCF_003713225.1	Primary Assembly	Un			RHJU01001504.1	Chromosome		NW_020849007.1	unplaced-scaffold	15977			SczI0sq_1520;HRSCAF=2471
GCF_003713225.1	Primary Assembly	Un			RHJU01001505.1	Chromosome		NW_020849008.1	unplaced-scaffold	19719			SczI0sq_1521;HRSCAF=2472
GCF_003713225.1	Primary Assembly	Un			RHJU01001506.1	Chromosome		NW_020849009.1	unplaced-scaffold	32064			SczI0sq_1522;HRSCAF=2473
GCF_003713225.1	Primary Assembly	Un			RHJU01001507.1	Chromosome		NW_020849010.1	unplaced-scaffold	27262			SczI0sq_1523;HRSCAF=2474
GCF_003713225.1	Primary Assembly	Un			RHJU01001508.1	Chromosome		NW_020849011.1	unplaced-scaffold	34408			SczI0sq_1524;HRSCAF=2475
GCF_003713225.1	Primary Assembly	Un			RHJU01001509.1	Chromosome		NW_020849012.1	unplaced-scaffold	19185			SczI0sq_1525;HRSCAF=2476
GCF_003713225.1	Primary Assembly	Un			RHJU01001510.1	Chromosome		NW_020849013.1	unplaced-scaffold	47589			SczI0sq_1526;HRSCAF=2477
GCF_003713225.1	Primary Assembly	Un			RHJU01001511.1	Chromosome		NW_020849014.1	unplaced-scaffold	24017			SczI0sq_1527;HRSCAF=2478
GCF_003713225.1	Primary Assembly	Un			RHJU01001512.1	Chromosome		NW_020849015.1	unplaced-scaffold	33264			SczI0sq_1528;HRSCAF=2479
GCF_003713225.1	Primary Assembly	Un			RHJU01001513.1	Chromosome		NW_020849016.1	unplaced-scaffold	28356			SczI0sq_1529;HRSCAF=2480
GCF_003713225.1	Primary Assembly	Un			RHJU01001514.1	Chromosome		NW_020849018.1	unplaced-scaffold	39434			SczI0sq_1530;HRSCAF=2481
GCF_003713225.1	Primary Assembly	Un			RHJU01001515.1	Chromosome		NW_020849019.1	unplaced-scaffold	22285			SczI0sq_1531;HRSCAF=2482
GCF_003713225.1	Primary Assembly	Un			RHJU01001516.1	Chromosome		NW_020849020.1	unplaced-scaffold	25690			SczI0sq_1532;HRSCAF=2483
GCF_003713225.1	Primary Assembly	Un			RHJU01001517.1	Chromosome		NW_020849021.1	unplaced-scaffold	19739			SczI0sq_1533;HRSCAF=2484
GCF_003713225.1	Primary Assembly	Un			RHJU01001518.1	Chromosome		NW_020849022.1	unplaced-scaffold	21221			SczI0sq_1534;HRSCAF=2485
GCF_003713225.1	Primary Assembly	Un			RHJU01001519.1	Chromosome		NW_020849023.1	unplaced-scaffold	20319			SczI0sq_1535;HRSCAF=2486
GCF_003713225.1	Primary Assembly	Un			RHJU01001520.1	Chromosome		NW_020849024.1	unplaced-scaffold	24304			SczI0sq_1536;HRSCAF=2487
GCF_003713225.1	Primary Assembly	Un			RHJU01001521.1	Chromosome		NW_020849025.1	unplaced-scaffold	17821			SczI0sq_1537;HRSCAF=2488
GCF_003713225.1	Primary Assembly	Un			RHJU01001522.1	Chromosome		NW_020849026.1	unplaced-scaffold	21774			SczI0sq_1538;HRSCAF=2489
GCF_003713225.1	Primary Assembly	Un			RHJU01001523.1	Chromosome		NW_020849027.1	unplaced-scaffold	20576			SczI0sq_1539;HRSCAF=2490
GCF_003713225.1	Primary Assembly	Un			RHJU01001524.1	Chromosome		NW_020849029.1	unplaced-scaffold	21881			SczI0sq_1540;HRSCAF=2491
GCF_003713225.1	Primary Assembly	Un			RHJU01001525.1	Chromosome		NW_020849030.1	unplaced-scaffold	39680			SczI0sq_1541;HRSCAF=2492
GCF_003713225.1	Primary Assembly	Un			RHJU01001526.1	Chromosome		NW_020849031.1	unplaced-scaffold	46889			SczI0sq_1542;HRSCAF=2493
GCF_003713225.1	Primary Assembly	Un			RHJU01001527.1	Chromosome		NW_020849032.1	unplaced-scaffold	19402			SczI0sq_1543;HRSCAF=2494
GCF_003713225.1	Primary Assembly	Un			RHJU01001528.1	Chromosome		NW_020849033.1	unplaced-scaffold	10488			SczI0sq_1544;HRSCAF=2495
GCF_003713225.1	Primary Assembly	Un			RHJU01001529.1	Chromosome		NW_020849034.1	unplaced-scaffold	38370			SczI0sq_1545;HRSCAF=2496
GCF_003713225.1	Primary Assembly	Un			RHJU01001530.1	Chromosome		NW_020849035.1	unplaced-scaffold	10188			SczI0sq_1546;HRSCAF=2497
GCF_003713225.1	Primary Assembly	Un			RHJU01001531.1	Chromosome		NW_020849036.1	unplaced-scaffold	24873			SczI0sq_1547;HRSCAF=2498
GCF_003713225.1	Primary Assembly	Un			RHJU01001532.1	Chromosome		NW_020849037.1	unplaced-scaffold	15595			SczI0sq_1548;HRSCAF=2499
GCF_003713225.1	Primary Assembly	Un			RHJU01001533.1	Chromosome		NW_020849038.1	unplaced-scaffold	28011			SczI0sq_1549;HRSCAF=2500
GCF_003713225.1	Primary Assembly	Un			RHJU01001534.1	Chromosome		NW_020849040.1	unplaced-scaffold	25610			SczI0sq_1550;HRSCAF=2501
GCF_003713225.1	Primary Assembly	Un			RHJU01001535.1	Chromosome		NW_020849041.1	unplaced-scaffold	13754			SczI0sq_1551;HRSCAF=2502
GCF_003713225.1	Primary Assembly	Un			RHJU01001536.1	Chromosome		NW_020849042.1	unplaced-scaffold	19421			SczI0sq_1552;HRSCAF=2503
GCF_003713225.1	Primary Assembly	Un			RHJU01001537.1	Chromosome		NW_020849043.1	unplaced-scaffold	46307			SczI0sq_1553;HRSCAF=2504
GCF_003713225.1	Primary Assembly	Un			RHJU01001538.1	Chromosome		NW_020849044.1	unplaced-scaffold	20988			SczI0sq_1554;HRSCAF=2505
GCF_003713225.1	Primary Assembly	Un			RHJU01001539.1	Chromosome		NW_020849045.1	unplaced-scaffold	27277			SczI0sq_1555;HRSCAF=2506
GCF_003713225.1	Primary Assembly	Un			RHJU01001540.1	Chromosome		NW_020849046.1	unplaced-scaffold	34448			SczI0sq_1556;HRSCAF=2507
GCF_003713225.1	Primary Assembly	Un			RHJU01001541.1	Chromosome		NW_020849047.1	unplaced-scaffold	20959			SczI0sq_1557;HRSCAF=2508
GCF_003713225.1	Primary Assembly	Un			RHJU01001542.1	Chromosome		NW_020849048.1	unplaced-scaffold	18410			SczI0sq_1558;HRSCAF=2509
GCF_003713225.1	Primary Assembly	Un			RHJU01001543.1	Chromosome		NW_020849049.1	unplaced-scaffold	25462			SczI0sq_1559;HRSCAF=2510
GCF_003713225.1	Primary Assembly	Un			RHJU01001544.1	Chromosome		NW_020849051.1	unplaced-scaffold	59641			SczI0sq_1560;HRSCAF=2511
GCF_003713225.1	Primary Assembly	Un			RHJU01001545.1	Chromosome		NW_020849052.1	unplaced-scaffold	21067			SczI0sq_1561;HRSCAF=2512
GCF_003713225.1	Primary Assembly	Un			RHJU01001546.1	Chromosome		NW_020849053.1	unplaced-scaffold	23717			SczI0sq_1562;HRSCAF=2513
GCF_003713225.1	Primary Assembly	Un			RHJU01001547.1	Chromosome		NW_020849054.1	unplaced-scaffold	14884			SczI0sq_1563;HRSCAF=2514
GCF_003713225.1	Primary Assembly	Un			RHJU01001548.1	Chromosome		NW_020849055.1	unplaced-scaffold	26456			SczI0sq_1564;HRSCAF=2515
GCF_003713225.1	Primary Assembly	Un			RHJU01001549.1	Chromosome		NW_020849056.1	unplaced-scaffold	30675			SczI0sq_1565;HRSCAF=2517
GCF_003713225.1	Primary Assembly	Un			RHJU01001550.1	Chromosome		NW_020849057.1	unplaced-scaffold	5372			SczI0sq_1566;HRSCAF=2518
GCF_003713225.1	Primary Assembly	Un			RHJU01001551.1	Chromosome		NW_020849058.1	unplaced-scaffold	18333			SczI0sq_1567;HRSCAF=2519
GCF_003713225.1	Primary Assembly	Un			RHJU01001552.1	Chromosome		NW_020849059.1	unplaced-scaffold	17768			SczI0sq_1568;HRSCAF=2521
GCF_003713225.1	Primary Assembly	Un			RHJU01001553.1	Chromosome		NW_020849060.1	unplaced-scaffold	3047			SczI0sq_1569;HRSCAF=2522
GCF_003713225.1	Primary Assembly	Un			RHJU01001554.1	Chromosome		NW_020849062.1	unplaced-scaffold	2938			SczI0sq_1570;HRSCAF=2523
GCF_003713225.1	Primary Assembly	Un			RHJU01001555.1	Chromosome		NW_020849063.1	unplaced-scaffold	18556			SczI0sq_1571;HRSCAF=2524
GCF_003713225.1	Primary Assembly	Un			RHJU01001556.1	Chromosome		NW_020849064.1	unplaced-scaffold	11790			SczI0sq_1572;HRSCAF=2525
GCF_003713225.1	Primary Assembly	Un			RHJU01001557.1	Chromosome		NW_020849065.1	unplaced-scaffold	26471			SczI0sq_1573;HRSCAF=2526
GCF_003713225.1	Primary Assembly	Un			RHJU01001558.1	Chromosome		NW_020849066.1	unplaced-scaffold	7002			SczI0sq_1574;HRSCAF=2527
GCF_003713225.1	Primary Assembly	Un			RHJU01001559.1	Chromosome		NW_020849067.1	unplaced-scaffold	5930			SczI0sq_1575;HRSCAF=2528
GCF_003713225.1	Primary Assembly	Un			RHJU01001560.1	Chromosome		NW_020849068.1	unplaced-scaffold	2705			SczI0sq_1576;HRSCAF=2529
GCF_003713225.1	Primary Assembly	Un			RHJU01001561.1	Chromosome		NW_020849069.1	unplaced-scaffold	17488			SczI0sq_1577;HRSCAF=2530
GCF_003713225.1	Primary Assembly	Un			RHJU01001562.1	Chromosome		NW_020849070.1	unplaced-scaffold	7480			SczI0sq_1578;HRSCAF=2531
GCF_003713225.1	Primary Assembly	Un			RHJU01001563.1	Chromosome		NW_020849071.1	unplaced-scaffold	26208			SczI0sq_1579;HRSCAF=2532
GCF_003713225.1	Primary Assembly	Un			RHJU01001564.1	Chromosome		NW_020849073.1	unplaced-scaffold	17193			SczI0sq_1580;HRSCAF=2533
GCF_003713225.1	Primary Assembly	Un			RHJU01001565.1	Chromosome		NW_020849074.1	unplaced-scaffold	40152			SczI0sq_1581;HRSCAF=2534
GCF_003713225.1	Primary Assembly	Un			RHJU01001566.1	Chromosome		NW_020849075.1	unplaced-scaffold	28449			SczI0sq_1582;HRSCAF=2535
GCF_003713225.1	Primary Assembly	Un			RHJU01001567.1	Chromosome		NW_020849076.1	unplaced-scaffold	24193			SczI0sq_1583;HRSCAF=2536
GCF_003713225.1	Primary Assembly	Un			RHJU01001568.1	Chromosome		NW_020849077.1	unplaced-scaffold	33918			SczI0sq_1584;HRSCAF=2538
GCF_003713225.1	Primary Assembly	Un			RHJU01001569.1	Chromosome		NW_020849078.1	unplaced-scaffold	34220			SczI0sq_1585;HRSCAF=2539
GCF_003713225.1	Primary Assembly	Un			RHJU01001570.1	Chromosome		NW_020849079.1	unplaced-scaffold	14034			SczI0sq_1586;HRSCAF=2540
GCF_003713225.1	Primary Assembly	Un			RHJU01001571.1	Chromosome		NW_020849080.1	unplaced-scaffold	110025			SczI0sq_1587;HRSCAF=2541
GCF_003713225.1	Primary Assembly	Un			RHJU01001572.1	Chromosome		NW_020849081.1	unplaced-scaffold	25165			SczI0sq_1588;HRSCAF=2543
GCF_003713225.1	Primary Assembly	Un			RHJU01001573.1	Chromosome		NW_020849082.1	unplaced-scaffold	41487			SczI0sq_1589;HRSCAF=2544
GCF_003713225.1	Primary Assembly	Un			RHJU01001574.1	Chromosome		NW_020849084.1	unplaced-scaffold	41760			SczI0sq_1590;HRSCAF=2546
GCF_003713225.1	Primary Assembly	Un			RHJU01001575.1	Chromosome		NW_020849085.1	unplaced-scaffold	37275			SczI0sq_1591;HRSCAF=2547
GCF_003713225.1	Primary Assembly	Un			RHJU01001576.1	Chromosome		NW_020849086.1	unplaced-scaffold	33219			SczI0sq_1592;HRSCAF=2548
GCF_003713225.1	Primary Assembly	Un			RHJU01001577.1	Chromosome		NW_020849087.1	unplaced-scaffold	21084			SczI0sq_1593;HRSCAF=2549
GCF_003713225.1	Primary Assembly	Un			RHJU01001578.1	Chromosome		NW_020849088.1	unplaced-scaffold	26780			SczI0sq_1595;HRSCAF=2551
GCF_003713225.1	Primary Assembly	Un			RHJU01001579.1	Chromosome		NW_020849089.1	unplaced-scaffold	37232			SczI0sq_1596;HRSCAF=2552
GCF_003713225.1	Primary Assembly	Un			RHJU01001580.1	Chromosome		NW_020849090.1	unplaced-scaffold	21595			SczI0sq_1597;HRSCAF=2553
GCF_003713225.1	Primary Assembly	Un			RHJU01001581.1	Chromosome		NW_020849091.1	unplaced-scaffold	32605			SczI0sq_1598;HRSCAF=2554
GCF_003713225.1	Primary Assembly	Un			RHJU01001582.1	Chromosome		NW_020849094.1	unplaced-scaffold	29000			SczI0sq_1600;HRSCAF=2557
GCF_003713225.1	Primary Assembly	Un			RHJU01001583.1	Chromosome		NW_020849095.1	unplaced-scaffold	47061			SczI0sq_1601;HRSCAF=2558
GCF_003713225.1	Primary Assembly	Un			RHJU01001584.1	Chromosome		NW_020849096.1	unplaced-scaffold	26378			SczI0sq_1602;HRSCAF=2559
GCF_003713225.1	Primary Assembly	Un			RHJU01001585.1	Chromosome		NW_020849097.1	unplaced-scaffold	21670			SczI0sq_1603;HRSCAF=2560
GCF_003713225.1	Primary Assembly	Un			RHJU01001586.1	Chromosome		NW_020849098.1	unplaced-scaffold	27383			SczI0sq_1604;HRSCAF=2561
GCF_003713225.1	Primary Assembly	Un			RHJU01001587.1	Chromosome		NW_020849099.1	unplaced-scaffold	15702			SczI0sq_1605;HRSCAF=2562
GCF_003713225.1	Primary Assembly	Un			RHJU01001588.1	Chromosome		NW_020849100.1	unplaced-scaffold	15846			SczI0sq_1606;HRSCAF=2563
GCF_003713225.1	Primary Assembly	Un			RHJU01001589.1	Chromosome		NW_020849101.1	unplaced-scaffold	16871			SczI0sq_1607;HRSCAF=2564
GCF_003713225.1	Primary Assembly	Un			RHJU01001590.1	Chromosome		NW_020849102.1	unplaced-scaffold	33809			SczI0sq_1608;HRSCAF=2565
GCF_003713225.1	Primary Assembly	Un			RHJU01001591.1	Chromosome		NW_020849103.1	unplaced-scaffold	173793			SczI0sq_1609;HRSCAF=2566
GCF_003713225.1	Primary Assembly	Un			RHJU01001592.1	Chromosome		NW_020849105.1	unplaced-scaffold	224577			SczI0sq_1610;HRSCAF=2567
GCF_003713225.1	Primary Assembly	Un			RHJU01001593.1	Chromosome		NW_020849106.1	unplaced-scaffold	197540			SczI0sq_1611;HRSCAF=2568
GCF_003713225.1	Primary Assembly	Un			RHJU01001594.1	Chromosome		NW_020849107.1	unplaced-scaffold	3086			SczI0sq_1612;HRSCAF=2570
GCF_003713225.1	Primary Assembly	Un			RHJU01001595.1	Chromosome		NW_020849108.1	unplaced-scaffold	24722			SczI0sq_1613;HRSCAF=2571
GCF_003713225.1	Primary Assembly	Un			RHJU01001596.1	Chromosome		NW_020849109.1	unplaced-scaffold	21088			SczI0sq_1614;HRSCAF=2572
GCF_003713225.1	Primary Assembly	Un			RHJU01001597.1	Chromosome		NW_020849110.1	unplaced-scaffold	106568			SczI0sq_1615;HRSCAF=2573
GCF_003713225.1	Primary Assembly	Un			RHJU01001598.1	Chromosome		NW_020849111.1	unplaced-scaffold	32878			SczI0sq_1616;HRSCAF=2574
GCF_003713225.1	Primary Assembly	Un			RHJU01001599.1	Chromosome		NW_020849112.1	unplaced-scaffold	32488			SczI0sq_1617;HRSCAF=2575
GCF_003713225.1	Primary Assembly	Un			RHJU01001600.1	Chromosome		NW_020849113.1	unplaced-scaffold	45737			SczI0sq_1618;HRSCAF=2576
GCF_003713225.1	Primary Assembly	Un			RHJU01001601.1	Chromosome		NW_020849114.1	unplaced-scaffold	15032			SczI0sq_1619;HRSCAF=2577
GCF_003713225.1	Primary Assembly	Un			RHJU01001602.1	Chromosome		NW_020849116.1	unplaced-scaffold	52019			SczI0sq_1620;HRSCAF=2578
GCF_003713225.1	Primary Assembly	Un			RHJU01001603.1	Chromosome		NW_020849117.1	unplaced-scaffold	82822			SczI0sq_1621;HRSCAF=2579
GCF_003713225.1	Primary Assembly	Un			RHJU01001604.1	Chromosome		NW_020849118.1	unplaced-scaffold	22020			SczI0sq_1622;HRSCAF=2580
GCF_003713225.1	Primary Assembly	Un			RHJU01001605.1	Chromosome		NW_020849119.1	unplaced-scaffold	34002			SczI0sq_1623;HRSCAF=2582
GCF_003713225.1	Primary Assembly	Un			RHJU01001606.1	Chromosome		NW_020849120.1	unplaced-scaffold	61909			SczI0sq_1624;HRSCAF=2583
GCF_003713225.1	Primary Assembly	Un			RHJU01001607.1	Chromosome		NW_020849121.1	unplaced-scaffold	30479			SczI0sq_1625;HRSCAF=2584
GCF_003713225.1	Primary Assembly	Un			RHJU01001608.1	Chromosome		NW_020849122.1	unplaced-scaffold	47590			SczI0sq_1626;HRSCAF=2585
GCF_003713225.1	Primary Assembly	Un			RHJU01001609.1	Chromosome		NW_020849123.1	unplaced-scaffold	52543			SczI0sq_1627;HRSCAF=2586
GCF_003713225.1	Primary Assembly	Un			RHJU01001610.1	Chromosome		NW_020849124.1	unplaced-scaffold	32275			SczI0sq_1628;HRSCAF=2587
GCF_003713225.1	Primary Assembly	Un			RHJU01001611.1	Chromosome		NW_020849125.1	unplaced-scaffold	28975			SczI0sq_1629;HRSCAF=2588
GCF_003713225.1	Primary Assembly	Un			RHJU01001612.1	Chromosome		NW_020849127.1	unplaced-scaffold	22330			SczI0sq_1630;HRSCAF=2590
GCF_003713225.1	Primary Assembly	Un			RHJU01001613.1	Chromosome		NW_020849128.1	unplaced-scaffold	17539			SczI0sq_1631;HRSCAF=2591
GCF_003713225.1	Primary Assembly	Un			RHJU01001614.1	Chromosome		NW_020849129.1	unplaced-scaffold	92894			SczI0sq_1632;HRSCAF=2592
GCF_003713225.1	Primary Assembly	Un			RHJU01001615.1	Chromosome		NW_020849130.1	unplaced-scaffold	14231			SczI0sq_1633;HRSCAF=2593
GCF_003713225.1	Primary Assembly	Un			RHJU01001616.1	Chromosome		NW_020849131.1	unplaced-scaffold	29066			SczI0sq_1634;HRSCAF=2594
GCF_003713225.1	Primary Assembly	Un			RHJU01001617.1	Chromosome		NW_020849132.1	unplaced-scaffold	26902			SczI0sq_1635;HRSCAF=2595
GCF_003713225.1	Primary Assembly	Un			RHJU01001618.1	Chromosome		NW_020849133.1	unplaced-scaffold	13865			SczI0sq_1636;HRSCAF=2596
GCF_003713225.1	Primary Assembly	Un			RHJU01001619.1	Chromosome		NW_020849134.1	unplaced-scaffold	35937			SczI0sq_1637;HRSCAF=2597
GCF_003713225.1	Primary Assembly	Un			RHJU01001620.1	Chromosome		NW_020849135.1	unplaced-scaffold	16500			SczI0sq_1638;HRSCAF=2598
GCF_003713225.1	Primary Assembly	Un			RHJU01001621.1	Chromosome		NW_020849136.1	unplaced-scaffold	13967			SczI0sq_1639;HRSCAF=2599
GCF_003713225.1	Primary Assembly	Un			RHJU01001622.1	Chromosome		NW_020849138.1	unplaced-scaffold	67354			SczI0sq_1640;HRSCAF=2600
GCF_003713225.1	Primary Assembly	Un			RHJU01001623.1	Chromosome		NW_020849139.1	unplaced-scaffold	55906			SczI0sq_1641;HRSCAF=2601
GCF_003713225.1	Primary Assembly	Un			RHJU01001624.1	Chromosome		NW_020849140.1	unplaced-scaffold	36950			SczI0sq_1642;HRSCAF=2602
GCF_003713225.1	Primary Assembly	Un			RHJU01001625.1	Chromosome		NW_020849141.1	unplaced-scaffold	28298			SczI0sq_1643;HRSCAF=2603
GCF_003713225.1	Primary Assembly	Un			RHJU01001626.1	Chromosome		NW_020849142.1	unplaced-scaffold	45568			SczI0sq_1644;HRSCAF=2604
GCF_003713225.1	Primary Assembly	Un			RHJU01001627.1	Chromosome		NW_020849143.1	unplaced-scaffold	114089			SczI0sq_1645;HRSCAF=2605
