Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001478.1	Chromosome			unplaced-scaffold	23147			Contig844
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001479.1	Chromosome			unplaced-scaffold	23142			Contig650
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001480.1	Chromosome			unplaced-scaffold	23117			Contig1239
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001481.1	Chromosome			unplaced-scaffold	23115			Contig2821
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001482.1	Chromosome			unplaced-scaffold	23082			Contig623
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001483.1	Chromosome			unplaced-scaffold	23066			Contig1810
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001484.1	Chromosome			unplaced-scaffold	23064			Contig366
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001485.1	Chromosome			unplaced-scaffold	23046			Contig217
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001486.1	Chromosome			unplaced-scaffold	23046			Contig2936
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001487.1	Chromosome			unplaced-scaffold	23043			Contig150
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001488.1	Chromosome			unplaced-scaffold	23043			Contig1554
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001489.1	Chromosome			unplaced-scaffold	23037			Contig2574
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001490.1	Chromosome			unplaced-scaffold	23032			Contig2243
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001491.1	Chromosome			unplaced-scaffold	23013			Contig2673
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001492.1	Chromosome			unplaced-scaffold	22995			Contig777
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001493.1	Chromosome			unplaced-scaffold	22990			Contig3007
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001494.1	Chromosome			unplaced-scaffold	22988			Contig874
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001495.1	Chromosome			unplaced-scaffold	22987			Contig1166
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001496.1	Chromosome			unplaced-scaffold	22986			Contig1314
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001497.1	Chromosome			unplaced-scaffold	22980			Contig1071
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001498.1	Chromosome			unplaced-scaffold	22978			Contig88
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001499.1	Chromosome			unplaced-scaffold	22971			Contig1542
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001500.1	Chromosome			unplaced-scaffold	22962			Contig2319
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001501.1	Chromosome			unplaced-scaffold	22957			Contig2955
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001502.1	Chromosome			unplaced-scaffold	22955			Contig2964
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001503.1	Chromosome			unplaced-scaffold	22954			Contig208
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001504.1	Chromosome			unplaced-scaffold	22953			Contig2121
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001505.1	Chromosome			unplaced-scaffold	22944			Contig2743
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001506.1	Chromosome			unplaced-scaffold	22938			Contig1255
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001507.1	Chromosome			unplaced-scaffold	22929			Contig175
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001508.1	Chromosome			unplaced-scaffold	22922			Contig11
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001509.1	Chromosome			unplaced-scaffold	22919			Contig1874
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001510.1	Chromosome			unplaced-scaffold	22902			Contig1460
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001511.1	Chromosome			unplaced-scaffold	22900			Contig936
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001512.1	Chromosome			unplaced-scaffold	22892			Contig2401
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001513.1	Chromosome			unplaced-scaffold	22882			Contig1066
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001514.1	Chromosome			unplaced-scaffold	22865			Contig305
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001515.1	Chromosome			unplaced-scaffold	22858			Contig1007
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001516.1	Chromosome			unplaced-scaffold	22841			Contig1902
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001517.1	Chromosome			unplaced-scaffold	22834			Contig1057
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001518.1	Chromosome			unplaced-scaffold	22826			Contig2654
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001519.1	Chromosome			unplaced-scaffold	22807			Contig2196
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001520.1	Chromosome			unplaced-scaffold	22800			Contig751
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001521.1	Chromosome			unplaced-scaffold	22796			Contig2586
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001522.1	Chromosome			unplaced-scaffold	22787			Contig736
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001523.1	Chromosome			unplaced-scaffold	22784			Contig1506
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001524.1	Chromosome			unplaced-scaffold	22773			Contig1884
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001525.1	Chromosome			unplaced-scaffold	22730			Contig1694
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001526.1	Chromosome			unplaced-scaffold	22728			Contig1933
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001527.1	Chromosome			unplaced-scaffold	22721			Contig2804
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001528.1	Chromosome			unplaced-scaffold	22715			Contig438
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001529.1	Chromosome			unplaced-scaffold	22715			Contig2038
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001530.1	Chromosome			unplaced-scaffold	22709			Contig2901
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001531.1	Chromosome			unplaced-scaffold	22704			Contig1767
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001532.1	Chromosome			unplaced-scaffold	22698			Contig2873
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001533.1	Chromosome			unplaced-scaffold	22694			Contig877
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001534.1	Chromosome			unplaced-scaffold	22684			Contig929
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001535.1	Chromosome			unplaced-scaffold	22680			Contig2409
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001536.1	Chromosome			unplaced-scaffold	22678			Contig1962
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001537.1	Chromosome			unplaced-scaffold	22677			Contig2284
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001538.1	Chromosome			unplaced-scaffold	22663			Contig1102
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001539.1	Chromosome			unplaced-scaffold	22662			Contig2440
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001540.1	Chromosome			unplaced-scaffold	22659			Contig1813
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001541.1	Chromosome			unplaced-scaffold	22658			Contig1132
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001542.1	Chromosome			unplaced-scaffold	22641			Contig617
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001543.1	Chromosome			unplaced-scaffold	22640			Contig1082
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001544.1	Chromosome			unplaced-scaffold	22631			Contig1649
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001545.1	Chromosome			unplaced-scaffold	22627			Contig2575
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001546.1	Chromosome			unplaced-scaffold	22625			Contig1715
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001547.1	Chromosome			unplaced-scaffold	22623			Contig1527
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001548.1	Chromosome			unplaced-scaffold	22602			Contig2366
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001549.1	Chromosome			unplaced-scaffold	22596			Contig1389
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001550.1	Chromosome			unplaced-scaffold	22593			Contig2464
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001551.1	Chromosome			unplaced-scaffold	22582			Contig3028
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001552.1	Chromosome			unplaced-scaffold	22564			Contig1675
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001553.1	Chromosome			unplaced-scaffold	22563			Contig2551
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001554.1	Chromosome			unplaced-scaffold	22551			Contig1375
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001555.1	Chromosome			unplaced-scaffold	22547			Contig37
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001556.1	Chromosome			unplaced-scaffold	22540			Contig2087
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001557.1	Chromosome			unplaced-scaffold	22534			Contig1000
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001558.1	Chromosome			unplaced-scaffold	22523			Contig3032
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001559.1	Chromosome			unplaced-scaffold	22522			Contig2731
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001560.1	Chromosome			unplaced-scaffold	22519			Contig2978
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001561.1	Chromosome			unplaced-scaffold	22514			Contig846
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001562.1	Chromosome			unplaced-scaffold	22509			Contig446
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001563.1	Chromosome			unplaced-scaffold	22500			Contig1370
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001564.1	Chromosome			unplaced-scaffold	22496			Contig1172
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001565.1	Chromosome			unplaced-scaffold	22494			Contig2229
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001566.1	Chromosome			unplaced-scaffold	22479			Contig966
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001567.1	Chromosome			unplaced-scaffold	22461			Contig2620
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001568.1	Chromosome			unplaced-scaffold	22459			Contig2351
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001569.1	Chromosome			unplaced-scaffold	22448			Contig1711
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001570.1	Chromosome			unplaced-scaffold	22447			Contig951
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001571.1	Chromosome			unplaced-scaffold	22447			Contig1566
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001572.1	Chromosome			unplaced-scaffold	22446			Contig2353
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001573.1	Chromosome			unplaced-scaffold	22445			Contig3025
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001574.1	Chromosome			unplaced-scaffold	22443			Contig431
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001575.1	Chromosome			unplaced-scaffold	22441			Contig1545
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001576.1	Chromosome			unplaced-scaffold	22430			Contig1386
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001577.1	Chromosome			unplaced-scaffold	22428			Contig469
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001578.1	Chromosome			unplaced-scaffold	22417			Contig2907
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001579.1	Chromosome			unplaced-scaffold	22408			Contig1993
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001580.1	Chromosome			unplaced-scaffold	22402			Contig2405
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001581.1	Chromosome			unplaced-scaffold	22400			Contig690
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001582.1	Chromosome			unplaced-scaffold	22399			Contig2032
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001583.1	Chromosome			unplaced-scaffold	22393			Contig1015
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001584.1	Chromosome			unplaced-scaffold	22391			Contig2631
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001585.1	Chromosome			unplaced-scaffold	22388			Contig1815
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001586.1	Chromosome			unplaced-scaffold	22385			Contig2942
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001587.1	Chromosome			unplaced-scaffold	22383			Contig500
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001588.1	Chromosome			unplaced-scaffold	22334			Contig2301
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001589.1	Chromosome			unplaced-scaffold	22317			Contig14
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001590.1	Chromosome			unplaced-scaffold	22310			Contig265
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001591.1	Chromosome			unplaced-scaffold	22305			Contig801
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001592.1	Chromosome			unplaced-scaffold	22292			Contig1290
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001593.1	Chromosome			unplaced-scaffold	22259			Contig761
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001594.1	Chromosome			unplaced-scaffold	22257			Contig1045
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001595.1	Chromosome			unplaced-scaffold	22257			Contig2414
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001596.1	Chromosome			unplaced-scaffold	22255			Contig1609
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001597.1	Chromosome			unplaced-scaffold	22252			Contig958
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001598.1	Chromosome			unplaced-scaffold	22242			Contig389
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001599.1	Chromosome			unplaced-scaffold	22242			Contig832
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001600.1	Chromosome			unplaced-scaffold	22242			Contig1689
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001601.1	Chromosome			unplaced-scaffold	22239			Contig758
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001602.1	Chromosome			unplaced-scaffold	22226			Contig63
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001603.1	Chromosome			unplaced-scaffold	22223			Contig1034
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001604.1	Chromosome			unplaced-scaffold	22218			Contig932
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001605.1	Chromosome			unplaced-scaffold	22217			Contig2935
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001606.1	Chromosome			unplaced-scaffold	22210			Contig1723
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001607.1	Chromosome			unplaced-scaffold	22207			Contig2441
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001608.1	Chromosome			unplaced-scaffold	22202			Contig1889
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001609.1	Chromosome			unplaced-scaffold	22181			Contig3022
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001610.1	Chromosome			unplaced-scaffold	22178			Contig1272
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001611.1	Chromosome			unplaced-scaffold	22175			Contig2659
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001612.1	Chromosome			unplaced-scaffold	22174			Contig465
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001613.1	Chromosome			unplaced-scaffold	22161			Contig2338
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001614.1	Chromosome			unplaced-scaffold	22157			Contig1371
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001615.1	Chromosome			unplaced-scaffold	22156			Contig1765
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001616.1	Chromosome			unplaced-scaffold	22142			Contig552
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001617.1	Chromosome			unplaced-scaffold	22133			Contig2286
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001618.1	Chromosome			unplaced-scaffold	22127			Contig356
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001619.1	Chromosome			unplaced-scaffold	22125			Contig1117
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001620.1	Chromosome			unplaced-scaffold	22125			Contig1183
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001621.1	Chromosome			unplaced-scaffold	22125			Contig1362
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001622.1	Chromosome			unplaced-scaffold	22125			Contig1987
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001623.1	Chromosome			unplaced-scaffold	22099			Contig906
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001624.1	Chromosome			unplaced-scaffold	22099			Contig1356
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001625.1	Chromosome			unplaced-scaffold	22092			Contig198
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001626.1	Chromosome			unplaced-scaffold	22071			Contig1642
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001627.1	Chromosome			unplaced-scaffold	22063			Contig162
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001628.1	Chromosome			unplaced-scaffold	22063			Contig349
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001629.1	Chromosome			unplaced-scaffold	22045			Contig2483
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001630.1	Chromosome			unplaced-scaffold	22036			Contig2273
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001631.1	Chromosome			unplaced-scaffold	22011			Contig104
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001632.1	Chromosome			unplaced-scaffold	22009			Contig2868
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001633.1	Chromosome			unplaced-scaffold	22005			Contig1954
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001634.1	Chromosome			unplaced-scaffold	21982			Contig1444
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001635.1	Chromosome			unplaced-scaffold	21975			Contig85
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001636.1	Chromosome			unplaced-scaffold	21971			Contig1291
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001637.1	Chromosome			unplaced-scaffold	21970			Contig964
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001638.1	Chromosome			unplaced-scaffold	21966			Contig2357
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001639.1	Chromosome			unplaced-scaffold	21959			Contig1068
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001640.1	Chromosome			unplaced-scaffold	21945			Contig931
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001641.1	Chromosome			unplaced-scaffold	21942			Contig1707
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001642.1	Chromosome			unplaced-scaffold	21935			Contig708
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001643.1	Chromosome			unplaced-scaffold	21930			Contig1219
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001644.1	Chromosome			unplaced-scaffold	21923			Contig1769
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001645.1	Chromosome			unplaced-scaffold	21917			Contig2580
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001646.1	Chromosome			unplaced-scaffold	21912			Contig2412
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001647.1	Chromosome			unplaced-scaffold	21901			Contig234
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001648.1	Chromosome			unplaced-scaffold	21900			Contig490
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001649.1	Chromosome			unplaced-scaffold	21887			Contig2698
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001650.1	Chromosome			unplaced-scaffold	21885			Contig2791
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001651.1	Chromosome			unplaced-scaffold	21875			Contig540
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001652.1	Chromosome			unplaced-scaffold	21866			Contig2721
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001653.1	Chromosome			unplaced-scaffold	21865			Contig1750
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001654.1	Chromosome			unplaced-scaffold	21861			Contig2377
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001655.1	Chromosome			unplaced-scaffold	21852			Contig33
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001656.1	Chromosome			unplaced-scaffold	21851			Contig2542
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001657.1	Chromosome			unplaced-scaffold	21845			Contig1971
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001658.1	Chromosome			unplaced-scaffold	21837			Contig1986
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001659.1	Chromosome			unplaced-scaffold	21834			Contig2699
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001660.1	Chromosome			unplaced-scaffold	21829			Contig2158
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001661.1	Chromosome			unplaced-scaffold	21815			Contig3005
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001662.1	Chromosome			unplaced-scaffold	21805			Contig1004
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001663.1	Chromosome			unplaced-scaffold	21802			Contig1983
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001664.1	Chromosome			unplaced-scaffold	21802			Contig2218
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001665.1	Chromosome			unplaced-scaffold	21800			Contig2965
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001666.1	Chromosome			unplaced-scaffold	21782			Contig1079
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001667.1	Chromosome			unplaced-scaffold	21774			Contig2979
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001668.1	Chromosome			unplaced-scaffold	21770			Contig790
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001669.1	Chromosome			unplaced-scaffold	21752			Contig483
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001670.1	Chromosome			unplaced-scaffold	21733			Contig2528
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001671.1	Chromosome			unplaced-scaffold	21732			Contig806
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001672.1	Chromosome			unplaced-scaffold	21731			Contig2224
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001673.1	Chromosome			unplaced-scaffold	21713			Contig2840
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001674.1	Chromosome			unplaced-scaffold	21700			Contig383
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001675.1	Chromosome			unplaced-scaffold	21662			Contig1606
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001676.1	Chromosome			unplaced-scaffold	21653			Contig2180
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001677.1	Chromosome			unplaced-scaffold	21650			Contig2374
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001678.1	Chromosome			unplaced-scaffold	21603			Contig2127
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001679.1	Chromosome			unplaced-scaffold	21602			Contig2471
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001680.1	Chromosome			unplaced-scaffold	21589			Contig1253
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001681.1	Chromosome			unplaced-scaffold	21587			Contig769
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001682.1	Chromosome			unplaced-scaffold	21582			Contig352
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001683.1	Chromosome			unplaced-scaffold	21573			Contig2053
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001684.1	Chromosome			unplaced-scaffold	21572			Contig2710
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001685.1	Chromosome			unplaced-scaffold	21561			Contig2719
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001686.1	Chromosome			unplaced-scaffold	21548			Contig2747
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001687.1	Chromosome			unplaced-scaffold	21544			Contig1529
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001688.1	Chromosome			unplaced-scaffold	21542			Contig1605
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001689.1	Chromosome			unplaced-scaffold	21536			Contig649
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001690.1	Chromosome			unplaced-scaffold	21530			Contig2065
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001691.1	Chromosome			unplaced-scaffold	21529			Contig2047
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001692.1	Chromosome			unplaced-scaffold	21521			Contig1801
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001693.1	Chromosome			unplaced-scaffold	21518			Contig1953
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001694.1	Chromosome			unplaced-scaffold	21503			Contig2099
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001695.1	Chromosome			unplaced-scaffold	21499			Contig2808
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001696.1	Chromosome			unplaced-scaffold	21496			Contig595
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001697.1	Chromosome			unplaced-scaffold	21493			Contig2327
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001698.1	Chromosome			unplaced-scaffold	21492			Contig1534
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001699.1	Chromosome			unplaced-scaffold	21486			Contig2293
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001700.1	Chromosome			unplaced-scaffold	21484			Contig756
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001701.1	Chromosome			unplaced-scaffold	21484			Contig1010
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001702.1	Chromosome			unplaced-scaffold	21473			Contig1292
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001703.1	Chromosome			unplaced-scaffold	21454			Contig2977
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001704.1	Chromosome			unplaced-scaffold	21451			Contig1270
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001705.1	Chromosome			unplaced-scaffold	21448			Contig2678
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001706.1	Chromosome			unplaced-scaffold	21443			Contig1709
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001707.1	Chromosome			unplaced-scaffold	21433			Contig653
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001708.1	Chromosome			unplaced-scaffold	21432			Contig1065
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001709.1	Chromosome			unplaced-scaffold	21425			Contig1100
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001710.1	Chromosome			unplaced-scaffold	21398			Contig2061
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001711.1	Chromosome			unplaced-scaffold	21395			Contig2342
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001712.1	Chromosome			unplaced-scaffold	21393			Contig189
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001713.1	Chromosome			unplaced-scaffold	21390			Contig2288
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001714.1	Chromosome			unplaced-scaffold	21388			Contig222
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001715.1	Chromosome			unplaced-scaffold	21383			Contig672
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001716.1	Chromosome			unplaced-scaffold	21375			Contig2494
GCA_036785865.1	Primary Assembly	Un			JAZHGG010001717.1	Chromosome			unplaced-scaffold	21370			Contig2825
